boot_id,intercept,coef_lm_w1_times_delta_alpha,coef_delta_alpha,coef_lambda_w_g2_mean
79,2.8259815403179376,1.1905598409467713,-5.425817914562642,-7.4570856394397635
80,1.147434842080274,-5.052170308775535,1.765196531127044,1.5047715796231942
81,1.1885553400860946,0.1660545247786386,-2.2204657345128016,10.954259501488416
82,2.701569615922524,2.7955126028511468,-6.590506184824772,-1.5044452913582695
83,1.8521309948655702,0.053935377146716805,-2.9128422030721306,-6.734278542667345
84,0.8394190402847987,-4.077397632113939,1.3927091374107663,0.5581644711355316
85,1.1961342527608592,-3.372636931563131,0.4845346992398088,1.6871990279563605
86,0.3023476126424212,-8.34920243501778,5.732272416360949,18.10132091212462
87,4.004530096215732,8.95636571721227,-13.572635875497452,-19.713376407446276
88,1.2310168616245718,-2.431964789690148,-0.5613804503696699,8.95766900708647
89,1.8313694228943933,-1.7821820949893217,-1.663211430524805,3.21364918309663
90,2.7901018917122165,0.16922097025108954,-4.4357226342876155,-16.85873582446106
91,-0.07788508492930568,-9.384393637142294,7.448195631495787,32.28966496605239
92,2.4193197404349567,3.192577066128537,-6.470482690228197,-0.7289785765767077
93,0.8359382337581054,-4.067372599880809,1.554095553609395,12.105363713556025
94,2.2132159268150016,3.2579040396999854,-6.1138607178853155,-1.3217044951660384
95,2.4130414295609866,3.0755335554271923,-6.305870967655515,-12.49720855931143
96,2.3799196849484465,-0.0372441835644828,-3.7114741535521514,-13.900479801948693
97,2.7099534068506816,3.2125954090406816,-6.973948426549781,-8.249393142820868
98,1.8751567691693558,-1.2552898261986414,-2.317286778139485,13.71589054560709
99,1.764009500830495,-1.6905962767661808,-2.0221415041847597,-4.999603666375684
100,2.149561826820527,3.372314226922949,-5.8390137166191876,8.97916253884033
101,1.873962808180125,0.7961445211548589,-3.732096051509701,5.488988339438641
102,1.5934383262085796,-3.117634118442913,-0.04322976439954716,-6.259195569619001
103,4.793891323092229,9.049064291497775,-14.505964390163447,-27.285528615932687
104,2.0539550877251065,-2.3162684888254104,-1.3733532126950738,-6.142132780190296
105,1.866551175550264,-0.8891138150871282,-2.574644205989699,1.4132288629507685
106,2.7887483445931505,5.1276417006928305,-8.395401774164887,-7.324039271398863
107,3.426253869841369,4.246253395353692,-8.398854354187065,-6.928549638915225
108,2.018566903252977,-3.4608590348820907,-0.6488623261285378,-1.7786433615206063
109,2.541497444537952,1.6870652134000108,-5.683098145009044,-10.37994512189037
110,1.102381487209098,-5.959609007719379,2.7893430609237404,-2.3945747654896503
111,-0.17939382145473004,-5.555712550071096,4.5900077394448076,19.948359451484865
112,1.303150099303045,-1.2791517455193213,-1.3018799506367598,5.306260800362763
113,2.812543475698461,-0.7303759953536807,-4.052971057119798,-20.12010275862177
114,3.751708722919867,5.891503450704232,-10.73348257298194,-13.890097887542062
115,1.0089505603343807,0.008037169365667745,-1.6340715342966001,8.068562226365273
116,2.6588839721916417,1.3904409089286247,-5.220855252740809,1.134087701742681
117,2.036542742617296,-2.3890746204975875,-1.4157438824302593,1.899138278749898
118,1.2038488582998648,-6.178998657968324,2.5037186503461673,3.8148593225810337
119,1.3898909546233669,-1.2162097676692378,-1.6528128439220198,-9.607380189491238
120,3.8197705919994727,0.8271605419719871,-6.5122236601427925,-2.5698444742902136
121,2.378098189160471,-0.23112020829981697,-3.5052511532515,16.34341899048747
122,2.8831202109032477,3.7269406667671787,-7.540565048385166,10.409819231290516
123,2.1705162801664475,1.4566019196898028,-4.662878777022851,7.705018735543413
124,3.214687513432474,1.076072954343383,-6.079316793091467,-6.766887992029117
125,2.802670864098208,3.0505911361488023,-7.00791505016095,-8.493910588838297
126,1.1267671940670054,-3.8978659514107448,1.2821337335913034,13.357592496367017
127,2.1512881943663205,-1.1530542710040756,-2.362899427165588,-0.23976173986625954
128,2.184395615823162,0.6426309347648149,-3.8804168296863253,2.3531294290883156
129,2.8288914138967547,5.526582327177394,-8.894502063862962,10.335606512645544
130,2.172995748941227,-2.636049427137427,-1.9253983054615926,-2.5865290352053116
131,1.9798957318245964,3.51395149891213,-5.998410715208921,1.8047635966449194
132,1.033812431971632,-4.6254654541802696,1.8807981023032017,12.586875826354863
133,1.6916846358073077,-1.5657051703743663,-1.7604487310755632,4.194273149134251
134,2.429862070153207,2.749855568728111,-6.033126238743168,-9.258487215671053
135,0.9005888853760238,1.6048198698476863,-2.6346276374276862,18.26507779346544
136,2.1033300684009015,2.6606840965252805,-5.570440342541039,-5.437218805598882
137,1.3082400447902314,-2.1301808606678683,-0.683077115355933,6.307621862001959
138,1.4938608646273583,-4.113689889260324,0.557756443207405,-2.399302124324043
139,0.9901421404496618,-4.020535721066149,1.3633729990740122,17.079397033290476
140,1.3143819003262376,0.32908185906643245,-2.4566867008018116,11.501636892219802
141,1.5039413861483548,-0.29323312004152563,-2.3066931696675828,5.714378391307887
142,1.3794684691580588,-3.049511112045665,0.04816053532049371,3.5971058316058797
143,0.13500448982655738,-4.239043936498878,3.2934220009437354,21.822845313046017
144,1.1852362894686999,0.4890570623281213,-1.9946842214533849,5.564135039050603
145,1.4990219196520722,-1.0433807335780712,-1.8525712871077793,-1.7294355845505842
146,0.44582457889841304,-8.24103295507484,5.645824986432679,15.16048292810082
147,1.0622677289772047,-1.3372337165917674,-1.1696738435179912,8.557676600261907
148,2.1150414059290057,3.601191239081831,-6.420047192084486,11.135691569143006
149,3.21618681076458,5.652221454914586,-9.736712347684936,-12.35258910338611
