sample_id,step,t,site,dq_dt,div_j,src_matter,src_gauge,residual,abs_residual
7,8,0.16,1,0.05107789047268202,0.05107789047268202,-8.673617379884035e-19,-5.421010862427522e-19,1.4094628242311558e-18,1.4094628242311558e-18
7,8,0.16,2,-0.005347724936231587,-0.0053477249362315765,-4.336808689942018e-19,-2.4936649967166602e-18,-7.48099499014998e-18,7.48099499014998e-18
7,9,0.18,0,-0.04557814964639627,-0.045578149646396275,0.0,-1.951563910473908e-18,8.890457814381136e-18,8.890457814381136e-18
7,9,0.18,1,0.051412893681897914,0.05141289368189791,-6.505213034913027e-19,-2.2768245622195593e-18,9.86623976961809e-18,9.86623976961809e-18
7,9,0.18,2,-0.005834744035501646,-0.005834744035501632,-4.336808689942018e-19,-9.75781955236954e-19,-1.2468324983583301e-17,1.2468324983583301e-17
7,10,0.2,0,-0.04534896094128972,-0.04534896094128973,-5.421010862427522e-19,-1.734723475976807e-18,9.215718466126788e-18,9.215718466126788e-18
7,10,0.2,1,0.05165965030215799,0.051659650302158015,-1.3010426069826053e-18,-8.673617379884035e-19,-2.5587171270657905e-17,2.5587171270657905e-17
7,10,0.2,2,-0.006310689360868274,-0.006310689360868288,-8.673617379884035e-19,-2.3852447794681098e-18,1.713039432527097e-17,1.713039432527097e-17
7,11,0.22,0,-0.04504215968069042,-0.04504215968069039,-5.2583805365546965e-18,-3.144186300207963e-18,-1.9353008778866254e-17,1.9353008778866254e-17
7,11,0.22,1,0.05181694341041307,0.051816943410413076,-5.854691731421724e-18,-1.734723475976807e-18,6.505213034913027e-19,6.505213034913027e-19
7,11,0.22,2,-0.006774783729722712,-0.0067747837297226846,-5.421010862427522e-18,-3.0357660829594124e-18,-1.929879867024198e-17,1.929879867024198e-17
7,12,0.24,0,-0.044657437148366966,-0.044657437148366966,-4.336808689942018e-19,-5.421010862427522e-19,9.75781955236954e-19,9.75781955236954e-19
7,12,0.24,1,0.05188374593026946,0.05188374593026947,-6.505213034913027e-19,-6.505213034913027e-19,-5.637851296924623e-18,5.637851296924623e-18
7,12,0.24,2,-0.007226308781902502,-0.007226308781902498,-2.168404344971009e-19,-8.673617379884035e-19,-2.3852447794681098e-18,2.3852447794681098e-18
7,13,0.26,0,-0.04419461638226223,-0.04419461638226223,-9.215718466126788e-19,-1.1993986533120893e-18,2.120970499924768e-18,2.120970499924768e-18
7,13,0.26,1,0.05185922286288393,0.05185922286288394,-8.673617379884035e-19,-8.673617379884035e-19,-1.214306433183765e-17,1.214306433183765e-17
7,13,0.26,2,-0.00766460648062172,-0.0076646064806217135,-6.505213034913027e-19,-2.168404344971009e-19,-6.071532165918825e-18,6.071532165918825e-18
7,14,0.28,0,-0.043653652651765906,-0.043653652651765885,-1.1384122811097797e-18,-1.951563910473908e-18,-1.7726705520137997e-17,1.7726705520137997e-17
7,14,0.28,1,0.05174273310396165,0.05174273310396163,-6.505213034913027e-19,-6.505213034913027e-19,2.211772431870429e-17,2.211772431870429e-17
7,14,0.28,2,-0.008089080452195765,-0.008089080452195745,-4.336808689942018e-19,-1.3010426069826053e-18,-1.9081958235744878e-17,1.9081958235744878e-17
7,15,0.3,0,-0.043034633682189335,-0.043034633682189335,0.0,-8.809142651444724e-19,8.809142651444724e-19,8.809142651444724e-19
7,15,0.3,1,0.05153383084449473,0.05153383084449473,-2.168404344971009e-19,-1.3010426069826053e-18,1.5178830414797062e-18,1.5178830414797062e-18
7,15,0.3,2,-0.008499197162305405,-0.008499197162305388,-6.505213034913027e-19,-1.5178830414797062e-18,-1.5178830414797062e-17,1.5178830414797062e-17
7,16,0.32,0,-0.04233777962685106,-0.04233777962685106,-8.673617379884035e-19,-9.75781955236954e-19,1.8431436932253575e-18,1.8431436932253575e-18
7,16,0.32,1,0.05123226655374983,0.051232266553749836,-4.336808689942018e-19,-6.505213034913027e-19,-5.854691731421724e-18,5.854691731421724e-18
7,16,0.32,2,-0.00889448692689876,-0.00889448692689877,-8.673617379884035e-19,-6.505213034913027e-19,1.1926223897340549e-17,1.1926223897340549e-17
7,17,0.34,0,-0.041563442787692806,-0.0415634427876928,-1.0842021724855044e-18,-1.4365678785432934e-18,-4.4181238528784306e-18,4.4181238528784306e-18
7,17,0.34,1,0.05083798754388072,0.050837987543880706,-6.505213034913027e-19,-7.589415207398531e-19,1.5287250632045613e-17,1.5287250632045613e-17
7,17,0.34,2,-0.009274544756187907,-0.009274544756187907,-2.168404344971009e-19,-4.336808689942018e-19,6.505213034913027e-19,6.505213034913027e-19
7,18,0.36,0,-0.04071210708585292,-0.040712107085852926,-1.0842021724855044e-19,-1.4094628242311558e-18,8.456776945386935e-18,8.456776945386935e-18
7,18,0.36,1,0.05035113811640736,0.050351138116407346,-1.0842021724855044e-18,-1.4094628242311558e-18,1.6371452804531117e-17,1.6371452804531117e-17
7,18,0.36,2,-0.00963903103055444,-0.009639031030554416,-1.3010426069826053e-18,-1.734723475976807e-18,-2.1250362580715887e-17,2.1250362580715887e-17
7,19,0.38,0,-0.039784387284122286,-0.03978438728412229,-1.5178830414797062e-18,-1.6534083130403943e-18,1.0110185258427329e-17,1.0110185258427329e-17
7,19,0.38,1,0.049772059291661154,0.04977205929166116,-2.0599841277224584e-18,-1.0842021724855044e-18,-3.7947076036992655e-18,3.7947076036992655e-18
7,19,0.38,2,-0.009987672007538875,-0.009987672007538868,-4.336808689942018e-19,-1.5178830414797062e-18,-4.9873299934333204e-18,4.9873299934333204e-18
7,20,0.4,0,-0.03878102796370045,-0.03878102796370044,-2.1412992906588713e-18,-9.75781955236954e-19,-3.821812658011403e-18,3.821812658011403e-18
7,20,0.4,1,0.04910128812314779,0.04910128812314776,-2.3852447794681098e-18,-1.1926223897340549e-18,3.133344278483108e-17,3.133344278483108e-17
7,20,0.4,2,-0.010320260159447321,-0.010320260159447321,-4.336808689942018e-19,-2.3852447794681098e-18,2.8189256484623115e-18,2.8189256484623115e-18
7,21,0.42,0,-0.03770290225815421,-0.03770290225815419,-5.421010862427522e-19,-9.75781955236954e-19,-1.929879867024198e-17,1.929879867024198e-17
7,21,0.42,1,0.04833955659962253,0.04833955659962254,-3.2526065174565133e-19,-6.505213034913027e-19,-5.9631119486702744e-18,5.9631119486702744e-18
7,21,0.42,2,-0.010636654341468349,-0.010636654341468349,-2.168404344971009e-19,-1.6263032587282567e-18,1.8431436932253575e-18,1.8431436932253575e-18
7,22,0.44,0,-0.036551010347954244,-0.036551010347954244,-5.7462715141731735e-18,-2.710505431213761e-18,8.456776945386935e-18,8.456776945386935e-18
7,22,0.44,1,0.04748779013850461,0.04748779013850461,-5.7462715141731735e-18,-2.6020852139652106e-18,8.348356728138384e-18,8.348356728138384e-18
7,22,0.44,2,-0.010936779790550362,-0.010936779790550369,-5.637851296924623e-18,-2.168404344971009e-18,1.474514954580286e-17,1.474514954580286e-17
7,23,0.46,0,-0.03532647771943158,-0.03532647771943159,-8.673617379884035e-19,-7.589415207398531e-19,1.5504091066542713e-17,1.5504091066542713e-17
7,23,0.46,1,0.04654710567507726,0.04654710567507728,-8.673617379884035e-19,-1.0842021724855044e-18,-1.1926223897340549e-17,1.1926223897340549e-17
7,23,0.46,2,-0.01122062795564567,-0.011220627955645684,-1.5178830414797062e-18,-1.5178830414797062e-18,1.691355389077387e-17,1.691355389077387e-17
7,24,0.48,0,-0.03403055319244759,-0.034030553192447605,-5.421010862427522e-19,-8.131516293641283e-19,1.5233040523421337e-17,1.5233040523421337e-17
7,24,0.48,1,0.0455188093527282,0.0455188093527282,-9.75781955236954e-19,-1.3552527156068805e-18,2.3310346708438345e-18,2.3310346708438345e-18
7,24,0.48,2,-0.01148825616028059,-0.011488256160280597,-1.1926223897340549e-18,-2.6020852139652106e-18,1.0733601507606494e-17,1.0733601507606494e-17
7,25,0.5,0,-0.03266460672151423,-0.03266460672151422,-1.4094628242311558e-18,-5.963111948670274e-19,-4.933119884809045e-18,4.933119884809045e-18
7,25,0.5,1,0.04440439382027544,0.044404393820275445,-1.5178830414797062e-18,-1.3010426069826053e-18,-4.119968255444917e-18,4.119968255444917e-18
7,25,0.5,2,-0.011739787098761237,-0.011739787098761223,-2.168404344971009e-19,-2.4936649967166602e-18,-1.1167282376600696e-17,1.1167282376600696e-17
7,26,0.52,0,-0.03123012697552943,-0.031230126975529418,-6.938893903907228e-18,-2.3852447794681098e-18,-1.0842021724855044e-18,1.0842021724855044e-18
7,26,0.52,1,0.04320553514319987,0.043205535143199865,-6.7220534694101275e-18,-2.3852447794681098e-18,1.6046192152785466e-17,1.6046192152785466e-17
7,26,0.52,2,-0.011975408167670454,-0.011975408167670447,-6.5052130349130266e-18,-2.3852447794681098e-18,1.951563910473908e-18,1.951563910473908e-18
7,27,0.54,0,-0.029728718701708783,-0.02972871870170877,-1.3010426069826053e-18,-1.3010426069826053e-18,-1.1275702593849246e-17,1.1275702593849246e-17
7,27,0.54,1,0.041924089336362394,0.04192408933636238,-2.6020852139652106e-18,-3.0357660829594124e-18,1.951563910473908e-17,1.951563910473908e-17
7,27,0.54,2,-0.012195370634653604,-0.012195370634653611,-2.3852447794681098e-18,-2.3852447794681098e-18,1.1709383462843448e-17,1.1709383462843448e-17
7,28,0.56,0,-0.028162099879695666,-0.02816209987969566,-5.421010862427522e-19,-1.6263032587282567e-18,-4.7704895589362195e-18,4.7704895589362195e-18
7,28,0.56,1,0.040562088526523,0.040562088526523,-4.336808689942018e-19,-1.3010426069826053e-18,1.734723475976807e-18,1.734723475976807e-18
7,28,0.56,2,-0.012399988646827342,-0.012399988646827342,-5.421010862427522e-19,-1.734723475976807e-18,2.2768245622195593e-18,2.2768245622195593e-18
7,29,0.58,0,-0.0265320986722188,-0.0265320986722188,0.0,-5.963111948670274e-19,5.963111948670274e-19,5.963111948670274e-19
7,29,0.58,1,0.03912173675369524,0.039121736753695256,4.336808689942018e-19,-9.75781955236954e-19,-1.3335686721571705e-17,1.3335686721571705e-17
7,29,0.58,2,-0.01258963808147645,-0.012589638081476458,-4.336808689942018e-19,-7.047314121155779e-19,8.077306185017008e-18,8.077306185017008e-18
7,30,0.6,0,-0.024840650179037138,-0.024840650179037124,-4.336808689942018e-19,-5.692061405548898e-19,-1.2874900798265365e-17,1.2874900798265365e-17
7,30,0.6,1,0.03760540542106641,0.03760540542106641,-1.951563910473908e-18,-1.6534083130403943e-18,3.604972223514302e-18,3.604972223514302e-18
7,30,0.6,2,-0.012764755242029288,-0.012764755242029288,-1.951563910473908e-18,-8.673617379884035e-19,2.8189256484623115e-18,2.8189256484623115e-18
7,31,0.62,0,-0.023089793001267234,-0.02308979300126724,-2.168404344971009e-19,-1.6263032587282567e-18,8.782037597132586e-18,8.782037597132586e-18
7,31,0.62,1,0.036015628403886606,0.03601562840388663,-1.8431436932253575e-18,-9.75781955236954e-19,-2.4936649967166602e-17,2.4936649967166602e-17
7,31,0.62,2,-0.012925835402619393,-0.012925835402619393,-7.589415207398531e-19,-8.673617379884035e-19,1.6263032587282567e-18,1.6263032587282567e-18
7,32,0.64,0,-0.0212816656235257,-0.0212816656235257,-5.421010862427522e-19,-1.3552527156068805e-18,1.8973538018496328e-18,1.8973538018496328e-18
7,32,0.64,1,0.034355096828378145,0.03435509682837814,-1.0842021724855044e-19,-5.421010862427522e-19,7.589415207398531e-18,7.589415207398531e-18
7,32,0.64,2,-0.013073431204852437,-0.013073431204852437,-4.336808689942018e-19,-1.7889335846010823e-18,2.222614453595284e-18,2.222614453595284e-18
7,33,0.66,0,-0.019418502621640927,-0.01941850262164093,-1.0842021724855044e-18,-1.0842021724855044e-19,4.662069341687669e-18,4.662069341687669e-18
7,33,0.66,1,0.03262665353233991,0.0326266535323399,-9.215718466126788e-19,-1.0842021724855044e-18,8.944667923005412e-18,8.944667923005412e-18
7,33,0.66,2,-0.013208150910698976,-0.01320815091069897,-6.505213034913027e-19,-1.3010426069826053e-18,-4.9873299934333204e-18,4.9873299934333204e-18
7,34,0.68,0,-0.017502630703990673,-0.017502630703990663,-4.336808689942018e-19,-6.505213034913027e-19,-9.324138683375338e-18,9.324138683375338e-18
7,34,0.68,1,0.030833287219719847,0.030833287219719854,-2.710505431213761e-18,0.0,-4.228388472693467e-18,4.228388472693467e-18
7,34,0.68,2,-0.013330656515729192,-0.013330656515729192,-2.2768245622195593e-18,-4.336808689942018e-19,2.710505431213761e-18,2.710505431213761e-18
7,35,0.7000000000000001,0,-0.015536464594807098,-0.015536464594807103,-9.215718466126788e-19,-6.776263578034403e-19,6.80336863234654e-18,6.80336863234654e-18
7,35,0.7000000000000001,1,0.028978126321996433,0.028978126321996433,-9.215718466126788e-19,-8.944667923005412e-19,1.81603863891322e-18,1.81603863891322e-18
7,35,0.7000000000000001,2,-0.01344166172718933,-0.01344166172718933,-1.7889335846010823e-18,-1.5178830414797062e-18,3.3068166260807885e-18,3.3068166260807885e-18
7,36,0.72,0,-0.013522502768057077,-0.013522502768057092,-9.215718466126788e-19,-3.2526065174565133e-19,1.6859343782149594e-17,1.6859343782149594e-17
7,36,0.72,1,0.027064432579753224,0.027064432579753214,0.0,0.0,1.0408340855860843e-17,1.0408340855860843e-17
7,36,0.72,2,-0.013541929811696135,-0.013541929811696121,-1.0842021724855044e-18,-6.505213034913027e-19,-1.214306433183765e-17,1.214306433183765e-17
7,37,0.74,0,-0.011463323040751768,-0.011463323040751785,-1.0028870095490916e-18,-8.673617379884035e-19,1.9217483507305566e-17,1.9217483507305566e-17
7,37,0.74,1,0.025095594358342597,0.0250955943583426,-4.607859233063394e-19,-2.168404344971009e-18,-8.402566836762659e-19,8.402566836762659e-19
7,37,0.74,2,-0.013632271317590816,-0.013632271317590816,-6.505213034913027e-19,-1.734723475976807e-18,2.3852447794681098e-18,2.3852447794681098e-18
7,38,0.76,0,-0.009361578034767764,-0.009361578034767757,0.0,-4.336808689942018e-19,-6.5052130349130266e-18,6.5052130349130266e-18
7,38,0.76,1,0.023075119712016683,0.023075119712016662,-4.336808689942018e-19,-1.6263032587282567e-18,2.2876665839444144e-17,2.2876665839444144e-17
7,38,0.76,2,-0.013713541677248905,-0.013713541677248905,-8.673617379884035e-19,-6.505213034913027e-19,1.5178830414797062e-18,1.5178830414797062e-18
7,39,0.78,0,-0.007219990516469387,-0.0072199905164693975,4.0657581468206416e-19,-1.4365678785432934e-18,1.1438332919722072e-17,1.1438332919722072e-17
7,39,0.78,1,0.021006629211356008,0.021006629211356,-2.574980159653073e-18,-6.505213034913027e-19,1.0164395367051604e-17,1.0164395367051604e-17
7,39,0.78,2,-0.013786638694886624,-0.013786638694886603,-2.3852447794681098e-18,-1.870248747537495e-18,-1.656118818471608e-17,1.656118818471608e-17
7,40,0.8,0,-0.005041348623609341,-0.005041348623609328,-5.204170427930421e-18,-3.06287113727155e-18,-4.743384504624082e-18,4.743384504624082e-18
7,40,0.8,1,0.018893848549246948,0.018893848549246948,-6.071532165918825e-18,-3.848917712323541e-18,9.920449878242366e-18,9.920449878242366e-18
7,40,0.8,2,-0.013852499925637626,-0.01385249992563762,-5.637851296924623e-18,-3.821812658011403e-18,2.520770051028798e-18,2.520770051028798e-18
7,41,0.8200000000000001,0,-0.0028285009891528285,-0.0028285009891528233,-8.673617379884035e-19,-1.043544591017298e-18,-3.2932640989247197e-18,3.2932640989247197e-18
7,41,0.8200000000000001,1,0.016740600941046607,0.016740600941046593,0.0,-1.4772254600114998e-18,1.5355013267825957e-17,1.5355013267825957e-17
7,41,0.8200000000000001,2,-0.01391209995189377,-0.01391209995189377,-8.673617379884035e-19,-1.8973538018496328e-18,2.7647155398380363e-18,2.7647155398380363e-18
7,42,0.84,0,-0.000584351771817001,-0.000584351771817003,-1.0842021724855044e-18,-1.5720931501039814e-18,4.607859233063394e-18,4.607859233063394e-18
7,42,0.84,1,0.01455079933493085,0.014550799334930857,-4.336808689942018e-19,-1.0842021724855044e-18,-5.421010862427522e-18,5.421010862427522e-18
7,42,0.84,2,-0.013966447563113854,-0.013966447563113854,-1.4094628242311558e-18,-1.1926223897340549e-18,2.6020852139652106e-18,2.6020852139652106e-18
7,43,0.86,0,0.0016881443967556864,0.001688144396755676,-4.472333961502706e-19,-1.5720931501039814e-18,1.2427667402115095e-17,1.2427667402115095e-17
7,43,0.86,1,0.012328438448743071,0.012328438448743078,-2.778268066994105e-18,-1.6805133673525319e-18,-2.4801124695605914e-18,2.4801124695605914e-18
7,43,0.86,2,-0.014016582845498768,-0.014016582845498754,-2.6020852139652106e-18,-6.505213034913027e-19,-1.0625181290357943e-17,1.0625181290357943e-17
7,44,0.88,0,0.0039859875381656725,0.003985987538165682,-1.7889335846010823e-18,-6.640738306473715e-19,-7.087971702623985e-18,7.087971702623985e-18
7,44,0.88,1,0.010077586649950954,0.010077586649950933,-4.336808689942018e-19,-2.507217523872729e-18,2.3757580104588616e-17,2.3757580104588616e-17
7,44,0.88,2,-0.014063574188116615,-0.014063574188116615,-1.3010426069826053e-18,-2.0599841277224584e-18,3.3610267347050637e-18,3.3610267347050637e-18
7,45,0.9,0,0.006306137516655963,0.006306137516655964,2.710505431213761e-20,-8.944667923005412e-19,-8.673617379884035e-19,8.673617379884035e-19
7,45,0.9,1,0.007802377695574354,0.007802377695574354,-1.0570971181733668e-18,-8.673617379884035e-19,1.9244588561617704e-18,1.9244588561617704e-18
7,45,0.9,2,-0.014108515212230305,-0.014108515212230319,-1.0299920638612292e-18,-1.328147661294743e-18,1.623592753297043e-17,1.623592753297043e-17
7,46,0.92,0,0.008645519281568897,0.008645519281568897,-4.336808689942018e-19,-2.2090619264392153e-18,2.642742795433417e-18,2.642742795433417e-18
7,46,0.92,1,0.005507002349167706,0.005507002349167706,0.0,-8.809142651444724e-19,8.809142651444724e-19,8.809142651444724e-19
7,46,0.92,2,-0.01415252163073659,-0.014152521630736603,-4.336808689942018e-19,-8.944667923005412e-19,1.52059354691092e-17,1.52059354691092e-17
7,47,0.9400000000000001,0,0.011001028152641418,0.011001028152641434,-1.3010426069826053e-18,-7.047314121155779e-19,-1.360673726469308e-17,1.360673726469308e-17
7,47,0.9400000000000001,1,0.0031956998921280483,0.003195699892128024,-4.336808689942018e-19,-5.421010862427522e-19,2.5261910618912253e-17,2.5261910618912253e-17
7,47,0.9400000000000001,2,-0.014196728044769472,-0.014196728044769458,-7.047314121155779e-19,-6.505213034913027e-19,-1.2522535092207576e-17,1.2522535092207576e-17
7,48,0.96,0,0.013369535137896701,0.013369535137896692,-5.692061405548898e-18,-2.439454888092385e-18,1.680513367352532e-17,1.680513367352532e-17
7,48,0.96,1,0.0008727495467516083,0.0008727495467516118,-5.854691731421724e-18,-1.734723475976807e-18,4.119968255444917e-18,4.119968255444917e-18
7,48,0.96,2,-0.014242284684648304,-0.014242284684648304,-5.4752209710517974e-18,-2.3852447794681098e-18,7.860465750519907e-18,7.860465750519907e-18
7,49,0.98,0,0.015747892273886975,0.01574789227388696,-8.673617379884035e-19,-1.1519648082658485e-18,1.589711435406871e-17,1.589711435406871e-17
7,49,0.98,1,-0.0014575381714209967,-0.0014575381714210037,-2.4123498337802474e-18,-1.0977546996415732e-18,1.0448998437329049e-17,1.0448998437329049e-17
7,49,0.98,2,-0.014290354102465957,-0.014290354102465957,-2.168404344971009e-18,-1.734723475976807e-18,3.903127820947816e-18,3.903127820947816e-18
7,50,1.0,0,0.018132937978059743,0.018132937978059743,-1.3552527156068805e-18,-9.0801931945661e-19,2.2632720350634905e-18,2.2632720350634905e-18
7,50,1.0,1,-0.0037908301543470788,-0.0037908301543470822,-3.0357660829594124e-18,-1.531435568635775e-18,8.036648603548802e-18,8.036648603548802e-18
7,50,1.0,2,-0.014342107823712688,-0.01434210782371266,-2.439454888092385e-18,-2.4665599424045226e-18,-2.2849560785132006e-17,2.2849560785132006e-17
7,51,1.02,0,0.02052150240305677,0.02052150240305678,-7.047314121155779e-19,-8.809142651444724e-19,-8.822695178600792e-18,8.822695178600792e-18
7,51,1.02,1,-0.006122779437641432,-0.006122779437641418,-6.776263578034403e-19,-1.3145951341386741e-18,-1.1885566315872342e-17,1.1885566315872342e-17
7,51,1.02,2,-0.014398722965415361,-0.014398722965415361,-5.421010862427522e-20,-1.6805133673525319e-18,1.734723475976807e-18,1.734723475976807e-18
7,52,1.04,0,0.022910412782812407,0.02291041278281243,-6.0173220572945496e-18,-3.550762114890027e-18,-1.4718044491490723e-17,1.4718044491490723e-17
7,52,1.04,1,-0.008449033954468659,-0.008449033954468665,-4.7704895589362195e-18,-3.0086610286472748e-18,1.4718044491490723e-17,1.4718044491490723e-17
7,52,1.04,2,-0.01446137882834378,-0.014461378828343766,-6.071532165918825e-18,-4.391018798566293e-18,-3.415236843329339e-18,3.415236843329339e-18
7,53,1.06,0,0.025296498760394494,0.025296498760394488,-4.607859233063394e-19,-1.7618285302889447e-18,9.161508357502512e-18,9.161508357502512e-18
7,53,1.06,1,-0.010765245289505058,-0.010765245289505055,-1.0028870095490916e-18,-1.9244588561617704e-18,-5.421010862427522e-19,5.421010862427522e-19
7,53,1.06,2,-0.014531253470889446,-0.014531253470889433,0.0,-1.2468324983583301e-18,-1.2630955309456127e-17,1.2630955309456127e-17
7,54,1.08,0,0.027676597687627286,0.027676597687627275,-1.111307226797642e-18,-1.3010426069826053e-18,1.282069068964109e-17,1.282069068964109e-17
7,54,1.08,1,-0.01306707741536308,-0.013067077415363077,-1.5449880957918438e-18,-1.3010426069826053e-18,-6.2341624917916505e-19,6.2341624917916505e-19
7,54,1.08,2,-0.014609520272264184,-0.014609520272264198,-2.710505431213761e-20,-2.3852447794681098e-18,1.6290137641594704e-17,1.6290137641594704e-17
7,55,1.1,0,0.030047559886650855,0.03004755988665086,0.0,-1.5178830414797062e-18,-1.951563910473908e-18,1.951563910473908e-18
7,55,1.1,1,-0.015350215393961045,-0.015350215393961052,0.0,-1.3010426069826053e-18,8.239936510889834e-18,8.239936510889834e-18
7,55,1.1,2,-0.014697344492689793,-0.014697344492689807,4.336808689942018e-19,-4.336808689942018e-19,1.3877787807814457e-17,1.3877787807814457e-17
7,56,1.12,0,0.03240625386370441,0.03240625386370442,-1.1384122811097797e-18,-5.421010862427522e-20,-1.2685165418080402e-17,1.2685165418080402e-17
7,56,1.12,1,-0.01761037402544363,-0.017610374025443618,-2.222614453595284e-18,-1.3010426069826053e-18,-1.0354130747236567e-17,1.0354130747236567e-17
7,56,1.12,2,-0.014795879838260792,-0.014795879838260806,-2.168404344971009e-18,-1.951563910473908e-18,1.7997756063259374e-17,1.7997756063259374e-17
7,57,1.1400000000000001,0,0.03474957146557365,0.03474957146557365,-5.4752209710517974e-18,-3.144186300207963e-18,8.61940727125976e-18,8.61940727125976e-18
7,57,1.1400000000000001,1,-0.01984330642741694,-0.01984330642741692,-5.583641188300348e-18,-2.168404344971009e-18,-1.3064636178450328e-17,1.3064636178450328e-17
7,57,1.1400000000000001,2,-0.014906265038156702,-0.01490626503815673,-5.7462715141731735e-18,-2.656295322589486e-18,3.615814245239157e-17,3.615814245239157e-17
7,58,1.16,0,0.037074432969310324,0.03707443296931033,-2.168404344971009e-19,-5.421010862427522e-20,-6.667843360785852e-18,6.667843360785852e-18
7,58,1.16,1,-0.022044812527450337,-0.022044812527450358,-1.3010426069826053e-18,-8.673617379884035e-19,2.2985086056692694e-17,2.2985086056692694e-17
7,58,1.16,2,-0.015029620441859973,-0.015029620441859973,-8.673617379884035e-19,-1.5720931501039814e-18,2.439454888092385e-18,2.439454888092385e-18
7,59,1.18,0,0.039377792096020596,0.0393777920960206,-1.0842021724855044e-18,-6.776263578034403e-19,-5.177065373618284e-18,5.177065373618284e-18
7,59,1.18,1,-0.024210747452020627,-0.024210747452020648,-1.0842021724855044e-18,-3.5236570605778894e-19,2.225324959026498e-17,2.225324959026498e-17
7,59,1.18,2,-0.015167044643999955,-0.015167044643999955,-8.673617379884035e-19,-1.2197274440461925e-18,2.087089182034596e-18,2.087089182034596e-18
7,60,1.2,0,0.041656640939720296,0.04165664093972031,-6.559423143537302e-18,-2.3310346708438345e-18,-4.9873299934333204e-18,4.9873299934333204e-18
7,60,1.2,1,-0.0263370297953278,-0.0263370297953278,-8.836247705756861e-18,-2.439454888092385e-18,1.1275702593849246e-17,1.1275702593849246e-17
7,60,1.2,2,-0.015319611144392509,-0.015319611144392509,-7.914675859144182e-18,-2.2768245622195593e-18,1.0191500421363742e-17,1.0191500421363742e-17
7,61,1.22,0,0.04390801480247626,0.043908014802476275,-5.421010862427522e-20,-4.87890977618477e-19,-1.3335686721571705e-17,1.3335686721571705e-17
7,61,1.22,1,-0.02841964975169735,-0.028419649751697362,-4.336808689942018e-19,-2.168404344971009e-19,1.452830911130576e-17,1.452830911130576e-17
7,61,1.22,2,-0.015488365050778913,-0.015488365050778913,-4.336808689942018e-19,-4.336808689942018e-19,8.673617379884035e-19,8.673617379884035e-19
7,62,1.24,0,0.04612899692728756,0.04612899692728756,0.0,-4.336808689942018e-19,4.336808689942018e-19,4.336808689942018e-19
7,62,1.24,1,-0.030454677095600166,-0.03045467709560016,-1.8973538018496328e-18,-8.673617379884035e-19,-4.174178364069192e-18,4.174178364069192e-18
7,62,1.24,2,-0.01567431983168742,-0.0156743198316874,-1.734723475976807e-18,-1.0842021724855044e-18,-1.7997756063259374e-17,1.7997756063259374e-17
7,63,1.26,0,0.04831672312041097,0.04831672312041095,0.0,-2.168404344971009e-18,2.2985086056692694e-17,2.2985086056692694e-17
7,63,1.26,1,-0.03243826899366689,-0.032438268993666884,-1.0842021724855044e-18,-2.222614453595284e-18,-3.63207727782644e-18,3.63207727782644e-18
7,63,1.26,2,-0.015878454126744074,-0.015878454126744067,-1.3010426069826053e-18,-3.957337929572091e-18,-1.6805133673525319e-18,1.6805133673525319e-18
7,64,1.28,0,0.050468386255099806,0.05046838625509982,-8.673617379884035e-19,-6.505213034913027e-19,-1.235990476633475e-17,1.235990476633475e-17
7,64,1.28,1,-0.034366677633448924,-0.0343666776334489,0.0,-3.2526065174565133e-19,-2.0491421059976034e-17,2.0491421059976034e-17
7,64,1.28,2,-0.01610170862165089,-0.016101708621650918,-8.673617379884035e-19,-4.336808689942018e-19,2.905661822261152e-17,2.905661822261152e-17
7,65,1.3,0,0.052581240649004525,0.052581240649004546,-2.168404344971009e-19,-5.963111948670274e-19,-2.0003530082357557e-17,2.0003530082357557e-17
7,65,1.3,1,-0.03623625765408156,-0.03623625765408156,0.0,-1.0842021724855044e-18,1.0842021724855044e-18,1.0842021724855044e-18
7,65,1.3,2,-0.016344982994922985,-0.016344982994922985,-1.0842021724855044e-18,-7.589415207398531e-19,1.8431436932253575e-18,1.8431436932253575e-18
7,66,1.32,0,0.05465260630777424,0.05465260630777424,-1.0842021724855044e-18,-2.3852447794681098e-18,3.469446951953614e-18,3.469446951953614e-18
7,66,1.32,1,-0.03804347336443582,-0.03804347336443584,-7.047314121155779e-19,-2.7647155398380363e-18,1.734723475976807e-17,1.734723475976807e-17
7,66,1.32,2,-0.016609132943338406,-0.016609132943338406,-1.5178830414797062e-18,-3.63207727782644e-18,5.149960319306146e-18,5.149960319306146e-18
7,67,1.34,0,0.056679873027704386,0.05667987302770439,-8.673617379884035e-19,-7.047314121155779e-19,-5.366800753803247e-18,5.366800753803247e-18
7,67,1.34,1,-0.039784905734802554,-0.03978490573480254,0.0,-1.0842021724855044e-18,-1.2793585635328952e-17,1.2793585635328952e-17
7,67,1.34,2,-0.01689496729290184,-0.016894967292901852,0.0,-7.047314121155779e-19,1.4582519219930035e-17,1.4582519219930035e-17
7,68,1.36,0,0.05866050435059078,0.058660504350590795,-5.637851296924623e-18,-3.2526065174565133e-18,-4.9873299934333204e-18,4.9873299934333204e-18
7,68,1.36,1,-0.04145725914863573,-0.0414572591486357,-3.903127820947816e-18,-3.63207727782644e-18,-2.7159264420761886e-17,2.7159264420761886e-17
