boot_id,intercept,coef_lm_w1_times_delta_alpha,coef_delta_alpha,coef_lambda_w_g2_mean
103,1.1618770479969516,4.42621970433591,-5.193959308603504,27.43159569594143
104,1.4398865053105891,10.466701375160994,-9.035766018738848,42.185681080122585
105,1.8285790459429887,7.157789001634729,-8.267086414502831,19.428006710350484
106,2.5147565762383732,10.66830543395144,-12.143815622240831,13.56200190614788
107,1.9507390737613104,8.301492829925769,-9.965702379253992,13.29825362311457
108,0.847354286869341,1.1036619322463095,-2.0690095634644634,17.271206842889537
109,2.0203568114088015,9.638272465696883,-10.926682642567842,8.140692764941052
110,1.4486178884977334,6.885309568791146,-7.416187140605177,25.359810034753067
111,1.5428902772765998,10.09066909944015,-9.827917008889166,32.0471435307083
112,0.9173082198170416,4.3787392096757705,-4.897251975265707,26.679720323672324
113,0.5199464695249444,3.5894127254341774,-3.458851219187344,26.99188973927298
114,2.7993501622231483,12.936790142342668,-14.473336328929834,11.166195235677085
115,1.784199284675547,7.6164994256600504,-8.628680544255651,21.62950158160671
116,1.6789169808384468,9.314050767977566,-9.605643643304244,11.41281688919648
117,2.159782411092767,13.642440212757087,-13.140812796158034,31.017192731480243
118,0.564615134815162,0.6080771786570721,-1.5501663394477134,25.599229309703016
119,1.3285852662372464,2.6534478401122117,-4.280248983919185,5.117755792611818
120,0.8244103419126441,1.7692038472746237,-2.745600433810198,4.933317492953653
121,1.2387382957593323,4.443254164081172,-5.371395128112841,19.695428291309568
122,1.368806739641642,6.676995178314817,-7.401090783074461,15.762776963660968
123,0.8452775645254453,1.814157763421543,-3.0147022494579123,20.085144947589203
124,1.3554941468003108,6.522012490049753,-7.392809406663506,17.12832784907434
125,2.430675357563267,9.426027953725953,-10.967370243203506,12.906621576931249
126,1.1579040726579524,4.0848198314987005,-5.1528786812194385,10.078460389204288
127,2.223863763638296,7.450374274355865,-9.685442922868374,7.516300894311132
128,1.833621448384686,5.834729491128161,-7.354943711750987,8.336167350456156
129,1.708930456684599,7.078552412796506,-8.31951774795493,12.76371165216971
130,1.1316264224050294,2.861728335850763,-3.757667128523641,26.599395585416172
131,1.7360872128155218,8.41130108540739,-8.745663453784871,22.332733214438573
132,2.100659058263356,11.94398290779734,-12.137248806074528,27.53431482843475
133,1.2621442244290815,2.6367707516336223,-3.620663380653101,14.776295910048438
134,0.18326256594494827,-3.2242781547668438,1.7704667488307606,15.24430798177857
135,2.2823912969445272,10.189746076739105,-11.014518364774078,20.914324731991194
136,1.1891617298373136,6.494697299578585,-6.641953716845055,32.33799503591137
137,0.9736655962224546,2.416907875938905,-3.5036416941310993,9.084300725976163
138,1.821243649506189,8.156467150121053,-9.276784313394442,12.543361134463678
139,1.7654016183435326,8.054572601085443,-8.711262847231854,20.251082618833724
140,1.4409417830490403,3.528374869424188,-5.309984579601584,16.6358187269673
141,1.6670254562989513,6.0900254517710355,-7.754620700821743,-0.020270683198893198
142,1.959044148080327,6.000619516914979,-7.6206046167958705,14.068725142026718
143,3.4648667741211336,16.031370790216062,-17.577520620119913,17.622685879223308
144,0.6311768247527912,-0.6991617421803403,-0.642615658199104,14.829206140425855
145,1.3501435716846846,7.620859597133779,-7.485577835773283,16.56609679300935
146,2.0523102341733783,6.847946228994323,-8.432824268905057,15.249955531452393
147,0.2588317626617443,-1.1370698921605509,0.24658810006407303,12.632252416680059
148,1.5084326504726893,4.548636719758814,-5.969483476987283,16.54818022052723
149,1.331437621832998,5.219135579751819,-5.750656667205184,18.557107238414687
150,2.6238635130834913,12.180201556730884,-13.670345537625092,11.19724187482622
151,1.1853138682570958,4.5276001989555406,-5.2918401602126,18.28340830078907
152,0.9912047941797022,1.0463577463954947,-2.6091185367457426,12.741195438715586
153,1.7937639719077434,5.218048630222587,-6.968946462960944,11.885031692295119
154,2.689746617663984,10.922085818220355,-12.872441165733262,3.319164287558051
155,0.9779705916474375,4.110329995968317,-4.871026563235146,21.507284919225505
156,2.285795999516078,10.602970220833743,-11.380464367633138,19.231237351893245
157,1.1437905517778229,2.4393821890043323,-3.627198926054263,22.038631547504874
158,2.4492719393062585,10.449430609989195,-11.595156430980666,11.441698920215115
159,1.2690495353454925,5.781475613262048,-6.690823264546534,12.455415653504184
160,1.3154016406415068,3.0626182769461825,-4.149838765984479,8.788677930013577
161,2.3197776412699223,9.96785944127764,-10.907481321498723,29.517634902235972
162,1.1003864307241802,3.751017591133444,-4.397974660425396,18.85170735684823
163,1.1232452069122922,4.395337784330059,-5.200513872237176,19.82707051424036
164,1.8822777118520277,9.387084594456757,-10.074738386524743,14.436302400769714
165,1.065232703908599,3.3618280610861286,-4.484817110792712,32.18977083844181
166,1.6215787311075922,7.212758926855118,-8.323543950414914,17.498190025096186
167,2.3257710846768798,10.4002236943071,-11.983497716394345,12.456552831920739
168,1.4258796733816699,5.327438636194734,-6.428707740413365,17.307253322781627
169,2.154709192663942,11.555745035733926,-12.320752195791117,21.859247802679462
170,1.1173950492663398,1.6092156743431933,-3.583030518761959,1.469857419548043
171,2.1200916164566053,8.845609329668443,-9.91806982037851,23.586154311494266
172,1.995173622529441,5.452790056482737,-7.779061682308759,-10.689627522325623
173,0.5709107474434605,1.9497122661850472,-2.6906666742948953,16.267600848907698
174,1.688499110351001,0.9054953615721666,-3.8641409123517385,-2.014397122716088
175,2.110087604743126,11.205101947588625,-11.42652605206356,28.665279666779075
176,0.9721230091943149,6.587311790552268,-6.234992714181977,20.70830496898792
177,1.7170047349626039,7.519755976879704,-8.63051698351361,10.014673323942379
178,2.0760237030732602,15.32415884999872,-14.145344998142065,37.08141851814565
179,1.237104341513565,5.044629915996615,-6.047146946502981,4.461205620007523
