eta0,sample,k,bond,abs_src_mu,coh_layer_mean,coh_sum,absLambda_sum
0.5,104,3,1,0.013144286679224005,0.3992657263466174,0.5984851389549825,0.04509168671706416
0.5,104,3,2,0.004280000564798565,0.3992657263466174,0.8879538190017477,0.2712636865227619
0.5,104,4,0,0.004633604826374531,0.34226992731075967,0.5092262719842249,0.8355959219089275
0.5,104,4,1,0.006663034954705497,0.34226992731075967,0.6501539516803901,0.5230931788255299
0.5,104,4,2,0.005170704357167379,0.34226992731075967,0.8598534372588138,0.3584163325884677
0.5,105,0,0,0.0035770699386950774,0.409154953085227,0.9849985564334928,0.17199184508433096
0.5,105,0,1,0.0022506824074190156,0.409154953085227,0.8979811920602087,0.2842975860172165
0.5,105,0,2,0.0013180960733612736,0.409154953085227,0.6516212559074152,0.530013321183942
0.5,105,1,0,0.0044500976014289146,0.36528799531851847,0.5282895535622312,0.45861690858984694
0.5,105,1,1,0.00029830487669415157,0.36528799531851847,0.6993590153009279,0.35695671965606757
0.5,105,1,2,0.0004064907418236634,0.36528799531851847,0.9328624277118428,0.2566752674673072
0.5,105,2,0,0.018811769210861695,0.3536550730989455,0.6268372191604479,0.3403834037676532
0.5,105,2,1,0.003109732283553875,0.3536550730989455,0.8209319212183288,0.19300992470907263
0.5,105,2,2,0.02964348634320274,0.3536550730989455,0.7877830732353339,0.21257918926615685
0.5,105,3,0,0.005394946549144383,0.45906619330528975,0.8845727933988048,0.1774000220917851
0.5,105,3,1,0.00874027986184404,0.45906619330528975,0.8397372748365279,0.44893078013581217
0.5,105,3,2,0.033476708527354807,0.45906619330528975,0.9516919798223542,0.38512295053571716
0.5,105,4,0,0.010601179562717528,0.4711211968875086,0.9124652637685274,0.48773375272912745
0.5,105,4,1,0.01332406214547131,0.4711211968875086,0.9086001191981252,0.5616807666060117
0.5,105,4,2,0.0001974032330514463,0.4711211968875086,0.9720195237815069,0.30518800262616497
0.5,106,0,0,0.011748720458808449,0.38203526166245805,0.735335888563201,0.2274704469277507
0.5,106,0,1,0.052783857094325065,0.38203526166245805,0.9995782259334323,0.04157966143917528
0.5,106,0,2,0.00036648033308254405,0.38203526166245805,0.7928051580866313,0.14385257332627227
0.5,106,1,0,0.025775113514074858,0.36474172169735036,0.9490225302275694,0.2715478762975037
0.5,106,1,1,0.048030559422726354,0.36474172169735036,0.691092947682835,0.2666773617867113
0.5,106,1,2,0.005378616585802452,0.36474172169735036,0.509944356561832,0.41734450221079056
0.5,106,2,0,0.034404982628794316,0.34378154972643515,0.8078115175229641,0.03260283301313318
0.5,106,2,1,0.02913469916408957,0.34378154972643515,0.5120295205963517,0.12765854960083448
0.5,106,2,2,0.017424889035460613,0.34378154972643515,0.5673146813827765,0.38276528010361166
0.5,106,3,0,0.03762084063970707,0.2533305281014919,0.47765488943183576,0.46288395319868225
0.5,106,3,1,0.056261137687120114,0.2533305281014919,0.5650611486401764,0.5040025591039703
0.5,106,3,2,0.06625064289825108,0.2533305281014919,0.5356672229741319,0.3916953330091951
0.5,106,4,0,0.001917289731911179,0.4893306722867845,0.9915681204317865,0.20413424510715664
0.5,106,4,1,0.0021328508337409304,0.4893306722867845,0.9737811119685279,0.4108283461976794
0.5,106,4,2,0.0041272140284840855,0.4893306722867845,0.9657545687153517,0.8704175479620315
0.5,107,0,0,0.0012608617489472094,0.384251363910662,0.6803037785228224,0.1710777540664481
0.5,107,0,1,0.00413677320470035,0.384251363910662,0.9876149803826455,0.28406205159080267
0.5,107,0,2,0.008346422581519082,0.384251363910662,0.8567016771198257,0.2569164907349429
0.5,107,1,0,0.035608983357502254,0.45179667586754996,0.9341288098044755,0.24169778007779855
0.5,107,1,1,0.03729859682722193,0.45179667586754996,0.852254285497843,0.2715638179056337
0.5,107,1,2,0.016143478424439008,0.45179667586754996,0.8730578936657243,0.3483967014199384
0.5,107,2,0,0.013375417322082372,0.32878268080358947,0.6045032035394314,0.3407707236649422
0.5,107,2,1,0.031025811910329354,0.32878268080358947,0.7080624475570936,0.21688080687611305
0.5,107,2,2,0.01067227240672157,0.32878268080358947,0.7106275196749265,0.07795927559957866
0.5,107,3,0,0.0025757988023821857,0.17292518666457604,0.497585930131656,0.2042826298704273
0.5,107,3,1,0.004208191233586758,0.17292518666457604,0.3236217524144762,0.44043494425815544
0.5,107,3,2,0.002622410702653349,0.17292518666457604,0.19411481652664817,0.5180833577199666
0.5,107,4,0,0.00011465741136744922,0.355942922721722,0.48657683713242117,0.388864453879788
0.5,107,4,1,0.0026487307088655584,0.355942922721722,0.4899698132314902,0.37239022029515945
0.5,107,4,2,0.008067979522208335,0.355942922721722,0.9371948537544668,0.2973932119239746
0.5,108,0,0,0.011495699107871746,0.38557008577342955,0.5430494145877165,0.14474900689296447
0.5,108,0,1,0.019822124292512608,0.38557008577342955,0.6045656804010098,0.3753285128919137
0.5,108,0,2,0.09767801896720127,0.38557008577342955,0.9992309285060017,0.4715493447649846
0.5,108,1,0,0.009671268010558431,0.4272227309103896,0.8449946914767299,0.35951860751018094
0.5,108,1,1,0.017470195627500396,0.4272227309103896,0.9026311041004682,0.43016690642997524
0.5,108,1,2,0.1073495167711268,0.4272227309103896,0.8638962321648285,0.45333559608279284
0.5,108,2,0,0.0008226733837711724,0.31017180895270663,0.7480620140307921,0.3342334832820321
0.5,108,2,1,0.009792598996899184,0.31017180895270663,0.8977547606782548,0.19936770115788177
0.5,108,2,2,0.011076476043157028,0.31017180895270663,0.49262522178003426,0.20628065664321305
0.5,108,3,0,0.0018243819650453255,0.38803842852901804,0.6808836934828086,0.25002958186922086
0.5,108,3,1,0.024036550429270477,0.38803842852901804,0.86025704574597,0.2928176878651836
0.5,108,3,2,0.004507178713212428,0.38803842852901804,0.8712700206332636,0.23262198695203867
0.5,108,4,0,0.005505846041427528,0.42719727203358787,0.7745735732758097,0.6934739523730187
0.5,108,4,1,0.022785983348470318,0.42719727203358787,0.9970861842626679,0.32134932138879285
0.5,108,4,2,0.03302446588153405,0.42719727203358787,0.9342155148585418,0.3239255975407388
0.5,109,0,0,0.009703685213189976,0.19290982845876173,0.44248508725811997,0.3429620085447878
0.5,109,0,1,0.0038839760230885037,0.19290982845876173,0.43141412871705465,0.35560788592038367
0.5,109,0,2,0.0027776275376690386,0.19290982845876173,0.32915422657692694,0.3301743639553849
0.5,109,1,0,0.03083510168055331,0.42077585534518547,0.9954967609817675,0.07625690242211904
0.5,109,1,1,0.008169596038374189,0.42077585534518547,0.9843396419111214,0.23487465053005646
0.5,109,1,2,0.0007332011132028958,0.42077585534518547,0.6876066603989743,0.2781077312031665
0.5,109,2,0,0.00160658191043027,0.42439036385426887,0.8604174372799658,0.19808788921808673
0.5,109,2,1,0.015797895501701773,0.42439036385426887,0.8171330066110349,0.3813988516476827
0.5,109,2,2,0.009105469266363459,0.42439036385426887,0.8371440181371099,0.6092107201885517
0.5,109,3,0,0.010189135734934816,0.33799066086036605,0.5916514900343146,0.2505956044719156
0.5,109,3,1,0.01455512118225485,0.33799066086036605,0.676659449301636,0.4090631485862031
0.5,109,3,2,0.006833003071723472,0.33799066086036605,0.7603111534071496,0.5620343451163667
0.5,109,4,0,0.00043534607994070605,0.3875984643832564,0.5518559126077374,0.7220920195244667
0.5,109,4,1,0.001040732188018953,0.3875984643832564,0.6929951925632019,0.5477683778380005
0.5,109,4,2,0.0003465942837870254,0.3875984643832564,0.9985379449252881,0.6672605028051076
0.5,110,0,0,0.0005376604505627629,0.4618089473120505,0.9067162524107559,0.03386621423724485
0.5,110,0,1,2.2068338405429302e-05,0.4618089473120505,0.9497172444445985,0.2317161071502531
0.5,110,0,2,0.0005508927052884783,0.4618089473120505,0.9405195368374463,0.3027767046834585
0.5,110,1,0,0.012930000003386764,0.41057885831052476,0.8321315917693053,0.1592345095323958
0.5,110,1,1,0.019506584523476228,0.41057885831052476,0.9536707456729328,0.2754721507766718
0.5,110,1,2,0.011126872421291251,0.41057885831052476,0.810183841472794,0.2975636280680095
0.5,110,2,0,0.010116548709666912,0.44458639364155916,0.7857255961200251,0.33795887594206386
0.5,110,2,1,0.05825590510034762,0.44458639364155916,0.9745949726083324,0.33991555204666923
0.5,110,2,2,0.03097633577096511,0.44458639364155916,0.9926199784462113,0.6278096223298918
0.5,110,3,0,0.05476307597405876,0.3785485736659508,0.9103405321087011,0.3092689080840687
0.5,110,3,1,0.032693106796291345,0.3785485736659508,0.5490152645735591,0.4025405632746582
0.5,110,3,2,0.01816782480461228,0.3785485736659508,0.6038537625551021,0.6461409335609869
0.5,110,4,0,0.03690901565736597,0.3340487863992161,0.703254702189132,0.555826711245154
0.5,110,4,1,0.02226382881909731,0.3340487863992161,0.7667530998479679,0.2372371758873716
0.5,110,4,2,0.006468260228076571,0.3340487863992161,0.6329404434077324,0.34800777426442364
0.5,111,0,0,0.071549594391975,0.4806936934638766,0.9603204279591637,0.0888815105724533
0.5,111,0,1,0.08583486856978428,0.4806936934638766,0.9403464333691403,0.12311114076319156
0.5,111,0,2,0.026835190162773997,0.4806936934638766,0.9624543458963424,0.2866967670205879
0.5,111,1,0,0.09918270820092492,0.437961822976582,0.9394599771271559,0.270544012716465
0.5,111,1,1,0.07916044623838417,0.437961822976582,0.8598430663022697,0.2634631083227116
0.5,111,1,2,0.028312934207230453,0.437961822976582,0.8123873147791721,0.1258142434597127
0.5,111,2,0,0.0023536425320002693,0.45498428922689577,0.8507481118956086,0.18124680966025208
0.5,111,2,1,0.005419739044509417,0.45498428922689577,0.8313037567462038,0.055096581201830946
0.5,111,2,2,0.0022840492101217982,0.45498428922689577,0.9691890450119743,0.3954435593268655
0.5,111,3,0,0.014074300306837382,0.42071972581843586,0.8708591393069272,0.3289975390199238
0.5,111,3,1,0.02308557377488915,0.42071972581843586,0.7170716935337302,0.29647678170662684
0.5,111,3,2,0.03854489047986076,0.42071972581843586,0.8120197639668163,0.51947440235158
0.5,111,4,0,0.0001976303183109638,0.38142573939171776,0.7681437069918526,0.7929841767123913
0.5,111,4,1,0.010162795518230159,0.38142573939171776,0.9601706481481872,0.4556528070712832
0.5,111,4,2,0.011697922753665699,0.38142573939171776,0.7575592505750184,0.45686395351538456
0.5,112,0,0,0.01975907935646247,0.47782867021588177,0.9272170798967856,0.19862304786473772
0.5,112,0,1,0.0019523373611033596,0.47782867021588177,0.9148499637063472,0.32177577220444
0.5,112,0,2,0.028041553828595984,0.47782867021588177,0.9840976009667415,0.3614698640742115
0.5,112,1,0,0.019990833664525906,0.46442522734544556,0.8810172898323942,0.2198116289739973
0.5,112,1,1,0.002472574688439398,0.46442522734544556,0.9205270523748121,0.20887227798566826
0.5,112,1,2,0.02359349249340481,0.46442522734544556,0.976683619549388,0.21783455443759397
0.5,112,2,0,0.007982621827878345,0.3264998023160718,0.7137280904776766,0.1530164030792226
0.5,112,2,1,0.0022030609052316285,0.3264998023160718,0.37249594613102066,0.06268124787236806
0.5,112,2,2,0.006240210611816812,0.3264998023160718,0.5922711187866107,0.4231118771427866
0.5,112,3,0,0.030643429107138267,0.4339519426198545,0.9237755977421933,0.24451425520604608
0.5,112,3,1,0.006060856365382035,0.4339519426198545,0.7478792372526717,0.3229235221479378
0.5,112,3,2,0.009216128176645222,0.4339519426198545,0.8120321727372246,0.5786863774503392
0.5,112,4,0,0.02423706256903195,0.35807679863322556,0.7467665568422778,0.7505302971508316
0.5,112,4,1,0.007279917912665428,0.35807679863322556,0.8882666879757688,0.47200053016241633
0.5,112,4,2,0.009029024127334927,0.35807679863322556,0.6855406376906245,0.47776158157836934
0.5,113,0,0,0.0025227032273312314,0.45362231961110455,0.8426189535410984,0.28379834194240744
0.5,113,0,1,0.013042806443857163,0.45362231961110455,0.9671694251287664,0.11661348425965262
0.5,113,0,2,0.012197466714350458,0.45362231961110455,0.9718703249033199,0.49590306865402395
0.5,113,1,0,0.0020270151140371817,0.4659017454493346,0.9953730813315174,0.11304418907724104
0.5,113,1,1,0.00974877343451666,0.4659017454493346,0.9757226508435046,0.2549653521709123
0.5,113,1,2,0.012457508046494922,0.4659017454493346,0.868233900465821,0.4911249392743833
0.5,113,2,0,0.01382656658489244,0.37700500547796056,0.7918038575814904,0.30834018245910344
0.5,113,2,1,0.039819834496321496,0.37700500547796056,0.9157471947485586,0.3008824031086045
0.5,113,2,2,0.03706218072717254,0.37700500547796056,0.7162161643303517,0.42742297678601293
0.5,113,3,0,0.012594030915245719,0.3500319129052325,0.6093863668406201,0.18486240460599676
0.5,113,3,1,0.011959660198047235,0.3500319129052325,0.44354087247722973,0.3691450041720355
0.5,113,3,2,0.037075809390330394,0.3500319129052325,0.79074128478031,0.32021853455379246
0.5,113,4,0,0.0029201947471118846,0.3638051734273642,0.6449766018188944,0.8522231162712417
0.5,113,4,1,0.0017726677655811826,0.3638051734273642,0.8825151308746486,0.5667635481519174
0.5,113,4,2,0.004978107965453551,0.3638051734273642,0.8102440918905623,0.25830842051295283
0.5,114,0,0,0.0052314192592799935,0.37130943067850514,0.5884488246561131,0.3065081487491632
0.5,114,0,1,0.011677932723466847,0.37130943067850514,0.8170497623031414,0.38723835811895235
0.5,114,0,2,0.014765525293939145,0.37130943067850514,0.8967888980579074,0.3233540270943423
0.5,114,1,0,0.008427587645874332,0.4029506351263804,0.9112769829156409,0.16554574010894457
0.5,114,1,1,0.017573095691810807,0.4029506351263804,0.9859397712186602,0.17805128040870025
0.5,114,1,2,0.014778737605961295,0.4029506351263804,0.7005255575898807,0.38027747223127345
0.5,114,2,0,0.01608581630254595,0.44242175181138854,0.7828221305807699,0.17490024676381677
0.5,114,2,1,0.015347028671267268,0.44242175181138854,0.9023658201734732,0.3845838610581039
0.5,114,2,2,0.024194449180588898,0.44242175181138854,0.9868648766647845,0.4453066972746025
0.5,114,3,0,0.07498454437384218,0.46906277711339817,0.9074575867856207,0.12363946198080697
0.5,114,3,1,0.10883020063557847,0.46906277711339817,0.9703742462560643,0.16512649611148927
0.5,114,3,2,0.029387109075438213,0.46906277711339817,0.968793521667972,0.47982698727934225
0.5,114,4,0,0.04509876967801718,0.4225103666450655,0.9538280709570275,0.37711770579933246
0.5,114,4,1,0.07767594435335565,0.4225103666450655,0.7446480683697465,0.6160734130537473
0.5,114,4,2,0.03528888210237853,0.4225103666450655,0.7362133956232346,0.5705173491688235
0.5,115,0,0,0.01572789876065853,0.3474430376173014,0.832340860358783,0.13557807971284186
0.5,115,0,1,0.03816474765911462,0.3474430376173014,0.9272106079636129,0.1415729835980839
0.5,115,0,2,0.008453484661174782,0.3474430376173014,0.5574312901104227,0.0898966820574334
0.5,115,1,0,0.030859488943757958,0.3008989881540061,0.7090506635402677,0.346906882107589
0.5,115,1,1,0.047605055981416955,0.3008989881540061,0.5906943706233906,0.2454846870102924
0.5,115,1,2,0.0008384680513365511,0.3008989881540061,0.4945452890757568,0.12224142766976745
0.5,115,2,0,0.026994407168645124,0.3476154528886891,0.44272156867133194,0.21283557438899675
0.5,115,2,1,0.06363394677162199,0.3476154528886891,0.7543155898368754,0.030407853673219593
0.5,115,2,2,0.038036664665586035,0.3476154528886891,0.9477402428834246,0.09671242119456049
0.5,115,3,0,0.0020445451300644376,0.39245358682216913,0.7094928281922557,0.25927253377989956
0.5,115,3,1,0.020391881392764738,0.39245358682216913,0.7353502499654163,0.30441267066982886
0.5,115,3,2,0.011510350133199055,0.39245358682216913,0.8603215190964209,0.660702095497667
0.5,115,4,0,0.0027043096472208353,0.40998561553833024,0.7073240989933947,0.2753572921135383
0.5,115,4,1,0.0071582522809452796,0.40998561553833024,0.7669091410889097,0.4833804126992203
0.5,115,4,2,0.01143135617786106,0.40998561553833024,0.9326183631599265,0.943319149600639
0.5,116,0,0,0.030324044270548377,0.4641275111453573,0.96467932463499,0.2096255603756476
0.5,116,0,1,0.03925675909214017,0.4641275111453573,0.9154223463484779,0.09002256944746331
0.5,116,0,2,0.03753314158718161,0.4641275111453573,0.8918307199464391,0.4258765431084731
0.5,116,1,0,0.025781670961044067,0.41525280687104016,0.7909037226056181,0.3811172148271133
0.5,116,1,1,0.03180900147538342,0.41525280687104016,0.7992953574390831,0.30510751242849676
0.5,116,1,2,0.04928488023103547,0.41525280687104016,0.8701075048785425,0.2338390298239984
0.5,116,2,0,0.007793333797292369,0.4135963474276221,0.8638435584417519,0.2767100227090191
0.5,116,2,1,0.0449542103568912,0.4135963474276221,0.824277867484301,0.18479437765766674
0.5,116,2,2,0.04841213654417312,0.4135963474276221,0.7905418312687365,0.08461525349842257
0.5,116,3,0,0.023466708448242148,0.46767345921849374,0.9432049268015419,0.14119810346388895
0.5,116,3,1,0.018154329684582863,0.46767345921849374,0.9196953498696057,0.14854876095695765
0.5,116,3,2,0.05106473344233633,0.46767345921849374,0.9274889100724331,0.4302378426619262
0.5,116,4,0,0.010856238178434462,0.40585270456484634,0.8173301472303366,0.35720663545297376
0.5,116,4,1,0.01891404066650207,0.40585270456484634,0.9046376476868316,0.4003811776882129
0.5,116,4,2,0.0010199430853513696,0.40585270456484634,0.8060806710290489,0.3589774480021946
0.5,117,0,0,0.000834358223389772,0.4523720772204004,0.9530039266865016,0.22962071077579754
0.5,117,0,1,0.008864640121657188,0.4523720772204004,0.8945236784608094,0.33273897414811265
0.5,117,0,2,0.007959970541421196,0.4523720772204004,0.8564843821951,0.4887596864175927
0.5,117,1,0,0.03816751200438373,0.4587923336011861,0.9082243708836172,0.2975079085471294
0.5,117,1,1,0.02321321432710125,0.4587923336011861,0.9028561900814994,0.2886597522353548
0.5,117,1,2,0.05097520176952612,0.4587923336011861,0.9269449635211271,0.14350184633008511
0.5,117,2,0,0.10278554861554215,0.3989804320097745,0.8608563334595767,0.12706651729731466
0.5,117,2,1,0.050077651937134315,0.3989804320097745,0.9598481106544916,0.34584444881691323
0.5,117,2,2,0.0009255188436042457,0.3989804320097745,0.7350653945795214,0.39475876928319154
0.5,117,3,0,0.0663598385191701,0.38254672948008916,0.8017210308585453,0.24512288349395941
0.5,117,3,1,0.08449104282588205,0.38254672948008916,0.6439749058705906,0.23367435127099273
0.5,117,3,2,0.09200360191479748,0.38254672948008916,0.7284658870618113,0.5579798603325647
0.5,117,4,0,0.003950421618209561,0.40070013286850203,0.8557261361963862,0.34429828009941565
0.5,117,4,1,0.0024861148538897803,0.40070013286850203,0.9295030367473043,0.37693635251996616
0.5,117,4,2,0.0027707290635395274,0.40070013286850203,0.747074395277622,0.13902109930464607
0.5,118,0,0,0.015320377728006977,0.3973292161072426,0.9999566598713111,0.1454562133817667
0.5,118,0,1,0.010087088643108123,0.3973292161072426,0.9456503641858283,0.12247274349550089
0.5,118,0,2,0.0025289354458890093,0.3973292161072426,0.5893602045576594,0.17418316666203826
0.5,118,1,0,0.011926167815716175,0.37471333203341173,0.816075554949627,0.2629521163364012
0.5,118,1,1,0.013288452014784858,0.37471333203341173,0.6341516106607412,0.3494635793516029
0.5,118,1,2,0.006204263867657383,0.37471333203341173,0.6827777731840199,0.40551883452406856
0.5,118,2,0,0.06483464199239321,0.4769988603956957,0.9139101710234767,0.20032122662495283
0.5,118,2,1,0.016815977820675336,0.4769988603956957,0.9847902588748394,0.2400760055615835
0.5,118,2,2,0.007332540655091706,0.4769988603956957,0.9940852705593061,0.5112836787418686
0.5,118,3,0,0.057081242104655795,0.3721835572545312,0.6414380216438852,0.19406526441634506
0.5,118,3,1,0.031981546668787636,0.3721835572545312,0.8523471025435014,0.2832192590361069
0.5,118,3,2,0.011521567229138977,0.3721835572545312,0.8472962073742398,0.44485926780446455
0.5,118,4,0,0.00840077996460694,0.36836857845304766,0.8381225355029063,0.7304428690272381
0.5,118,4,1,0.0010625356269096773,0.36836857845304766,0.6240428799217859,0.7241353820381328
0.5,118,4,2,0.004985485832976929,0.36836857845304766,0.6353517783092842,0.24106558985217638
0.5,119,0,0,0.011525782198161532,0.4241349486360585,0.7616352097334192,0.3071750693292411
0.5,119,0,1,0.0008076079725703484,0.4241349486360585,0.8840940506336239,0.31886752944960706
0.5,119,0,2,0.01552731373772581,0.4241349486360585,0.9349045848108146,0.24946670870326867
0.5,119,1,0,0.04066026327381546,0.44804355756736886,0.8909522519634547,0.30952111166825347
0.5,119,1,1,0.05790781587523396,0.44804355756736886,0.9304380671438399,0.43822321684535603
0.5,119,1,2,0.037398841838634185,0.44804355756736886,0.9012219783060207,0.2552951691955487
0.5,119,2,0,0.019212388890109865,0.3533148322805254,0.7184080054518442,0.3856755114111449
0.5,119,2,1,0.04363032458066407,0.3533148322805254,0.5518373712122404,0.21539186245636338
0.5,119,2,2,0.02566670617570655,0.3533148322805254,0.6948513236702573,0.26719691407858104
0.5,119,3,0,0.011474389385946677,0.46156787672449406,0.8610831769328237,0.23085881679304748
0.5,119,3,1,0.00673053221510176,0.46156787672449406,0.8590036373662422,0.19234508123067537
0.5,119,3,2,0.011326961965497722,0.46156787672449406,0.9851883299651527,0.3658041311727527
0.5,119,4,0,0.01202892581877342,0.365573002236556,0.5485778500711749,0.3148719399409306
0.5,119,4,1,0.005620903733499357,0.365573002236556,0.69764426678403,0.5273029491989675
0.5,119,4,2,0.010466582782242127,0.365573002236556,0.913714158875049,0.6183740379131757
0.5,120,0,0,0.000603553146634469,0.37674063641231714,0.642658989075217,0.2564903059557535
0.5,120,0,1,0.0009563169190097886,0.37674063641231714,0.9612500275089539,0.2996480099372581
0.5,120,0,2,8.914553789768484e-06,0.37674063641231714,0.8643035565740516,0.6408117880960909
0.5,120,1,0,0.0038694285579871255,0.3690610469912813,0.6545642394182316,0.4266815656732551
0.5,120,1,1,0.007565723548689432,0.3690610469912813,0.6330860521439442,0.4223934115542161
0.5,120,1,2,0.006757669868825651,0.3690610469912813,0.8216799485468937,0.41524404249607405
0.5,120,2,0,0.00529475970472802,0.3770871539024281,0.7121768591781736,0.2713159489432174
0.5,120,2,1,0.015623045339686125,0.3770871539024281,0.757949515533044,0.20469882605904643
0.5,120,2,2,0.025279453348393634,0.3770871539024281,0.7961717564315389,0.382498695595067
0.5,120,3,0,0.016501591309141944,0.2927787106646758,0.5458955195823484,0.17097420965278926
0.5,120,3,1,0.0009829853186918535,0.2927787106646758,0.5094345467168696,0.4494221549967428
0.5,120,3,2,0.00327289468928084,0.2927787106646758,0.6252193230763549,0.5776740254230252
0.5,120,4,0,0.0027677966581310873,0.2719283036749211,0.5359102245935754,0.45870462324971617
0.5,120,4,1,0.003015482879114721,0.2719283036749211,0.5819938461861784,0.6660923857617856
0.5,120,4,2,0.005947148480862375,0.2719283036749211,0.551802990106109,0.7785050155527617
0.5,121,0,0,0.007674733324957358,0.2980482384413595,0.4673472361056351,0.23697756278321036
0.5,121,0,1,0.016297923733686378,0.2980482384413595,0.6843955802939884,0.1577728508273525
0.5,121,0,2,0.02690226950788715,0.2980482384413595,0.7248457176598031,0.14988166244050577
0.5,121,1,0,0.025142141931191492,0.32022814323632415,0.85217860668733,0.23183487733816613
0.5,121,1,1,0.041502419628696406,0.32022814323632415,0.40939667238705446,0.3424300701993222
0.5,121,1,2,0.013814265502941712,0.32022814323632415,0.4287339662579666,0.42319998825930355
0.5,121,2,0,0.018508749579592587,0.34377423528310974,0.7717133558391553,0.1573719478711863
0.5,121,2,1,0.019075391924215236,0.34377423528310974,0.77252958969196,0.33344922360894735
0.5,121,2,2,0.025671522906330083,0.34377423528310974,0.6033835852932836,0.24028364646671682
0.5,121,3,0,0.01486551489892693,0.31101766001792974,0.791280428466475,0.1498353061606204
0.5,121,3,1,0.015648877855468264,0.31101766001792974,0.5005295069983409,0.38965329670980037
0.5,121,3,2,0.02931772883020315,0.31101766001792974,0.452790211605244,0.7006272167093253
0.5,121,4,0,0.006479052938090008,0.3933875165365099,0.6976324307719373,0.6149655502765512
0.5,121,4,1,0.0011400335510650087,0.3933875165365099,0.8906485694266877,0.26826491727799423
0.5,121,4,2,0.006906420917003218,0.3933875165365099,0.8759176353741023,0.6996788454109442
0.5,122,0,0,0.00019277311495909455,0.24351390358743352,0.31564979267664606,0.29312373955925863
0.5,122,0,1,0.0004383867578517855,0.24351390358743352,0.7845932933867694,0.26636907708022095
0.5,122,0,2,0.0009594857517396646,0.24351390358743352,0.658405821673088,0.22277743395573346
0.5,122,1,0,0.004519844428165087,0.3842810356492808,0.7530932799098742,0.2912838982922098
0.5,122,1,1,0.0013687748447229783,0.3842810356492808,0.6759727661938815,0.3156938883004823
0.5,122,1,2,0.017694164679580564,0.3842810356492808,0.7840308626872489,0.45077529560500584
0.5,122,2,0,0.04744558666773896,0.4037248973106867,0.9001020901954319,0.06616872869145168
0.5,122,2,1,0.05249829117147441,0.4037248973106867,0.9007999873880239,0.23183933475961074
0.5,122,2,2,0.0033980433037668744,0.4037248973106867,0.714797499047315,0.24472232395582066
0.5,122,3,0,0.05576221564352407,0.35332892833173063,0.8553250125125493,0.3597635489631688
0.5,122,3,1,0.06037841889326878,0.35332892833173063,0.781949614160133,0.3117836251829235
0.5,122,3,2,0.020091618889939242,0.35332892833173063,0.5579907008143733,0.24758316395022753
0.5,122,4,0,0.017455293198950568,0.3290255409661508,0.5386633931945813,0.7872841182478594
0.5,122,4,1,0.004916130599137925,0.3290255409661508,0.6620906903131485,0.828250783641641
0.5,122,4,2,0.0017635726889783968,0.3290255409661508,0.7774387706700219,0.45053156157084995
0.5,123,0,0,0.008551389182615738,0.3462173378375898,0.5798060324102006,0.21554413978950104
0.5,123,0,1,0.020732003864274387,0.3462173378375898,0.9490038337795568,0.34600029096333046
0.5,123,0,2,0.01813073306304233,0.3462173378375898,0.8050633189401588,0.5292860690386498
0.5,123,1,0,0.03063376968644263,0.44840194189225174,0.9026426695456911,0.1459097396933855
0.5,123,1,1,0.012652144686010187,0.44840194189225174,0.807245815596122,0.26839156751559406
0.5,123,1,2,0.042536969301724604,0.44840194189225174,0.8909650980233159,0.22720353938456045
0.5,123,2,0,0.003647945784858022,0.4312143250277093,0.8268775166971454,0.2202688040100075
0.5,123,2,1,0.01618352730753841,0.4312143250277093,0.9596458704623455,0.28296051280299966
0.5,123,2,2,0.023025407687051216,0.4312143250277093,0.8979797834136919,0.520364402493988
0.5,123,3,0,0.009572069926962141,0.44751387769627854,0.9189525525891045,0.46396533493461967
0.5,123,3,1,0.0024706056440881195,0.44751387769627854,0.9318172288386528,0.4501147408084998
0.5,123,3,2,0.003586519145249122,0.44751387769627854,0.8711029581960097,0.617210505370979
0.5,123,4,0,0.001075357657862371,0.4452742182198705,0.8107130631932459,0.6993657186208457
0.5,123,4,1,0.034873458751523076,0.4452742182198705,0.9921526856729145,0.4486367367138835
0.5,123,4,2,0.027199661700065852,0.4452742182198705,0.970383809686236,0.2611645685792553
0.5,124,0,0,0.04015935029270126,0.41525539048405713,0.755223764940552,0.2934300365318402
0.5,124,0,1,0.029591160672626605,0.41525539048405713,0.6860156954102754,0.284931991451862
0.5,124,0,2,0.05107295963236554,0.41525539048405713,0.9057977969956765,0.2732250392231424
0.5,124,1,0,0.04138100839229354,0.46179699423191845,0.9474673025798397,0.04856007283332393
0.5,124,1,1,0.06873159906840196,0.46179699423191845,0.8777340396063733,0.22183236385292848
0.5,124,1,2,0.054529965033767086,0.46179699423191845,0.8997206743478343,0.3496675890416741
0.5,124,2,0,0.01721664260401847,0.46265172135703936,0.8823991178867472,0.37094212328243015
0.5,124,2,1,0.000853386442364035,0.46265172135703936,0.9064674402256065,0.3423670911055121
0.5,124,2,2,0.031855988200422895,0.46265172135703936,0.9682077675414102,0.3752409317272537
0.5,124,3,0,0.014061687188032844,0.4229564009419711,0.8304760534979521,0.36404568175524665
0.5,124,3,1,0.00023852852165117875,0.4229564009419711,0.8276656995896962,0.26674780284268557
0.5,124,3,2,0.009769813672440182,0.4229564009419711,0.8613495502699324,0.047600780304751525
0.5,124,4,0,0.0003009657511299865,0.40274224316228024,0.7868034996168931,0.5366061672038602
