fold_id,model,q_extreme,ridge_alpha,n_train,n_val,n_val_extreme,gain_all,gain_extreme,gain_non_extreme,score
2,horizontal_global,0.88,0.003,2433,487,38,-0.004768572967338655,0.014794163700199361,-0.007217777882731127,0.004107925252780962
3,horizontal_global,0.88,0.003,2433,487,164,0.0010145590426382828,-0.002060810361174811,0.0032763832072642135,-0.00022192717406660381
4,horizontal_global,0.88,0.003,2434,486,103,0.007048389300849442,-0.0005604406751076803,0.00962201676613547,0.006712124895784834
5,horizontal_global,0.88,0.003,2434,486,88,-0.0005498493211374152,0.0055148767919293165,-0.0014904577931430022,0.002759076754020175
0,horizontal_global,0.88,0.01,2433,487,153,0.005650458349861561,0.0012874240717688028,0.009738596886430648,0.006422912792922843
1,horizontal_global,0.88,0.01,2433,487,80,-0.003003859867965916,-0.007665997900587564,-0.000536050325834478,-0.007603458608318453
2,horizontal_global,0.88,0.01,2433,487,38,-0.004768563408606313,0.014794107095441291,-0.007217761476223775,0.0041079008486584615
3,horizontal_global,0.88,0.01,2433,487,164,0.0010145581587846465,-0.0020608064640169096,0.0032763797047716584,-0.00022192571962549915
4,horizontal_global,0.88,0.01,2434,486,103,0.007048371361036458,-0.0005604261968537822,0.009621987237826275,0.006712115642924189
5,horizontal_global,0.88,0.01,2434,486,88,-0.0005498425332333952,0.005514890078059864,-0.0014904524793541538,0.0027590915136025233
0,horizontal_global,0.88,0.03,2433,487,153,0.005650395201784328,0.0012874107922381376,0.009738487760745443,0.0064228416771272105
1,horizontal_global,0.88,0.03,2433,487,80,-0.0030037206222909923,-0.0076659333099804005,-0.0005358710912350532,-0.007603280608279233
2,horizontal_global,0.88,0.03,2433,487,38,-0.0047685360982962,0.014793945369882874,-0.007217714601078132,0.004107831123633525
3,horizontal_global,0.88,0.03,2433,487,164,0.0010145556335526894,-0.0020607953293227217,0.0032763696977514095,-0.00022192156404094365
4,horizontal_global,0.88,0.03,2434,486,103,0.007048320105367138,-0.000560384830934906,0.009621902872710333,0.006712089206806195
5,horizontal_global,0.88,0.03,2434,486,88,-0.0005498231394357543,0.00551492803811737,-0.0014904372972891677,0.002759133683434668
0,horizontal_global,0.88,0.1,2433,487,153,0.005650174192544317,0.0012873643159778112,0.009738105836140477,0.006422592782131004
1,horizontal_global,0.88,0.1,2433,487,80,-0.0030032332794159735,-0.007665707251446521,-0.000535243791502606,-0.007602657630283886
2,horizontal_global,0.88,0.1,2433,487,38,-0.004768440516323893,0.01479337935752682,-0.007217550544956035,0.004107587098192198
3,horizontal_global,0.88,0.1,2433,487,164,0.0010145467959998403,-0.002060756358387339,0.0032763346743599946,-0.000221907019032563
4,horizontal_global,0.88,0.1,2434,486,103,0.007048140721469485,-0.0005602400563080882,0.009621607612095613,0.006711996687684633
5,horizontal_global,0.88,0.1,2434,486,88,-0.0005497552636365063,0.0055150608946477366,-0.0014903841622656607,0.0027592812731521356
0,horizontal_global,0.9,1e-06,2433,487,131,0.005650489921173083,0.0021511781482183054,0.008360179001712823,0.0069411968101040665
1,horizontal_global,0.9,1e-06,2433,487,75,-0.0030039294846501254,-0.008005351536304635,-0.0005543988250775499,-0.007807140406432906
2,horizontal_global,0.9,1e-06,2433,487,27,-0.004768577062592054,0.010352317401171091,-0.006083897315378682,0.0014428133781106004
3,horizontal_global,0.9,1e-06,2433,487,142,0.0010145594213103277,-0.0011190747720468128,0.0023538466878598734,0.0003431145580822401
4,horizontal_global,0.9,1e-06,2434,486,86,0.0070483969868297535,0.0007688488750792376,0.008793512819821362,0.007509706311877296
5,horizontal_global,0.9,1e-06,2434,486,77,-0.0005498522292811608,0.003099612524485598,-0.0010524389876749914,0.0013099152854101981
0,horizontal_global,0.9,3e-06,2433,487,131,0.005650489914858228,0.0021511781460760108,0.008360178992224673,0.006941196802503834
1,horizontal_global,0.9,3e-06,2433,487,75,-0.0030039294707250325,-0.008005351529575948,-0.0005543988075745114,-0.007807140388470601
2,horizontal_global,0.9,3e-06,2433,487,27,-0.0047685770598610245,0.01035231738960702,-0.006083897311609504,0.0014428133739031873
3,horizontal_global,0.9,3e-06,2433,487,142,0.0010145594210578084,-0.0011190747719272553,0.0023538466875307694,0.0003431145579014552
4,horizontal_global,0.9,3e-06,2434,486,86,0.007048396981703881,0.0007688488780438141,0.008793512812335758,0.007509706308530169
5,horizontal_global,0.9,3e-06,2434,486,77,-0.0005498522273418796,0.0030996125319298798,-0.0010524389865633626,0.0013099152918160484
0,horizontal_global,0.9,1e-05,2433,487,131,0.005650489892755823,0.0021511781385780628,0.00836017895901588,0.006941196775902661
1,horizontal_global,0.9,1e-05,2433,487,75,-0.003003929421988316,-0.00800535150602484,-0.0005543987463132654,-0.007807140325603219
2,horizontal_global,0.9,1e-05,2433,487,27,-0.004768577050302161,0.010352317349133961,-0.006083897298418262,0.0014428133591782152
3,horizontal_global,0.9,1e-05,2433,487,142,0.001014559420173991,-0.0011190747715104671,0.0023538466863784694,0.00034311455726771076
4,horizontal_global,0.9,1e-05,2434,486,86,0.007048396963763931,0.0007688488884209436,0.008793512786134801,0.007509706296816497
5,horizontal_global,0.9,1e-05,2434,486,77,-0.0005498522205540291,0.003099612557984543,-0.0010524389826726613,0.0013099153142366966
0,horizontal_global,0.9,3e-05,2433,487,131,0.005650489829606718,0.0021511781171547786,0.00836017886413525,0.0069411966998995855
1,horizontal_global,0.9,3e-05,2433,487,75,-0.003003929282740437,-0.008005351438735778,-0.0005543985712806096,-0.007807140145981904
2,horizontal_global,0.9,3e-05,2433,487,27,-0.0047685770229913445,0.010352317233496344,-0.006083897260729476,0.0014428133171064611
3,horizontal_global,0.9,3e-05,2433,487,142,0.0010145594176487992,-0.0011190747703191369,0.002353846683086209,0.000343114555457317
4,horizontal_global,0.9,3e-05,2434,486,86,0.007048396912507175,0.0007688489180688093,0.008793512711275603,0.007509706263348461
5,horizontal_global,0.9,3e-05,2434,486,77,-0.0005498522011598743,0.0030996126324260753,-0.0010524389715562553,0.0013099153782957708
0,horizontal_global,0.9,0.0001,2433,487,131,0.005650489608584582,0.00215117804217362,0.008360178532051723,0.006941196433888754
1,horizontal_global,0.9,0.0001,2433,487,75,-0.0030039287953728564,-0.008005351203223477,-0.0005543979586660491,-0.007807139517306942
2,horizontal_global,0.9,0.0001,2433,487,27,-0.004768576927403571,0.010352316828765626,-0.006083897128817759,0.001442813169855805
3,horizontal_global,0.9,0.0001,2433,487,142,0.0010145594088098692,-0.0011190747661480455,0.002353846671563558,0.00034311454912104187
4,horizontal_global,0.9,0.0001,2434,486,86,0.00704839673310754,0.0007688490218360302,0.008793512449267937,0.007509706146209158
5,horizontal_global,0.9,0.0001,2434,486,77,-0.000549852133280272,0.003099612892972394,-0.0010524389326492431,0.0013099156025031642
0,horizontal_global,0.9,0.0003,2433,487,131,0.005650488977092183,0.0021511778279421244,0.008360177583241904,0.0069411956738574575
1,horizontal_global,0.9,0.0003,2433,487,75,-0.003003927402895139,-0.008005350530331416,-0.0005543962083398006,-0.007807137721093988
2,horizontal_global,0.9,0.0003,2433,487,27,-0.004768576654294884,0.010352315672390434,-0.006083896751926553,0.0014428127491393763
3,horizontal_global,0.9,0.0003,2433,487,142,0.0010145593835567367,-0.0011190747542308406,0.0023538466386409493,0.00034311453101823236
4,horizontal_global,0.9,0.0003,2434,486,86,0.007048396220536943,0.0007688493183149339,0.008793511700674859,0.007509705811525903
5,horizontal_global,0.9,0.0003,2434,486,77,-0.0005498519393393356,0.003099613637390096,-0.0010524388214861171,0.001309916243094722
0,horizontal_global,0.9,0.001,2433,487,131,0.005650486766870727,0.0021511770781314056,0.008360174262408626,0.006941193013749571
1,horizontal_global,0.9,0.001,2433,487,75,-0.003003922529223515,-0.008005348175209962,-0.0005543900821988,-0.007807131434349491
2,horizontal_global,0.9,0.001,2433,487,27,-0.004768575698416439,0.010352311625079684,-0.0060838954328095,0.001442811276631371
3,horizontal_global,0.9,0.001,2433,487,142,0.0010145592951703217,-0.0011190747125213272,0.002353846523412335,0.0003431144676575255
4,horizontal_global,0.9,0.001,2434,486,86,0.007048394426541415,0.0007688503559892542,0.008793509080601652,0.007509704640134968
5,horizontal_global,0.9,0.001,2434,486,77,-0.000549851260545757,0.0030996162428510747,-0.0010524384324148242,0.0013099184851648876
0,horizontal_global,0.9,0.003,2433,487,131,0.005650480451959669,0.0021511749358186934,0.008360164774325605,0.0069411854134508845
1,horizontal_global,0.9,0.003,2433,487,75,-0.0030039086044617055,-0.008005341446300527,-0.0005543725789568999,-0.007807113472242021
2,horizontal_global,0.9,0.003,2433,487,27,-0.004768572967338655,0.01035230006135128,-0.0060838916639074,0.001442807069472113
3,horizontal_global,0.9,0.003,2433,487,142,0.0010145590426382828,-0.0011190745933499138,0.002353846194187729,0.0003431142866283346
4,horizontal_global,0.9,0.003,2434,486,86,0.007048389300849442,0.0007688533207697535,0.00879350159469074,0.007509701293311294
5,horizontal_global,0.9,0.003,2434,486,77,-0.0005498493211374152,0.0030996236870173472,-0.0010524373207845947,0.0013099248910729932
0,horizontal_global,0.9,0.01,2433,487,131,0.005650458349861561,0.002151167437756267,0.008360131566167085,0.006941158812515322
1,horizontal_global,0.9,0.01,2433,487,75,-0.003003859867965916,-0.008005317895205597,-0.0005543113178200122,-0.007807050605089273
2,horizontal_global,0.9,0.01,2433,487,27,-0.004768563408606313,0.01035225958849915,-0.006083878472807397,0.001442792344493177
3,horizontal_global,0.9,0.01,2433,487,142,0.0010145581587846465,-0.0011190741762378672,0.0023538450419047403,0.0003431136530419261
4,horizontal_global,0.9,0.01,2434,486,86,0.007048371361036458,0.0007688636974631526,0.00879347539415791,0.00750968957951435
5,horizontal_global,0.9,0.01,2434,486,77,-0.0005498425332333952,0.003099649741504912,-0.0010524334300945537,0.001309947311669552
0,horizontal_global,0.9,0.03,2433,487,131,0.005650395201784328,0.002151146015003728,0.008360036686853629,0.006941082810786564
1,horizontal_global,0.9,0.03,2433,487,75,-0.0030037206222909923,-0.008005250607128804,-0.000554136287788696,-0.007806870986568274
2,horizontal_global,0.9,0.03,2433,487,27,-0.0047685360982962,0.010352143953463348,-0.0060838407844316785,0.0014427502737818084
3,horizontal_global,0.9,0.03,2433,487,142,0.0010145556335526894,-0.0011190729843942823,0.0023538417496921753,0.00034311184291612004
4,horizontal_global,0.9,0.03,2434,486,86,0.007048320105367138,0.000768893344832508,0.008793400536814041,0.007509656112266643
5,horizontal_global,0.9,0.03,2434,486,77,-0.0005498231394357543,0.0030997241820925362,-0.0010524223139761315,0.0013100113698197675
0,horizontal_global,0.9,0.1,2433,487,131,0.005650174192544317,0.002151071038664329,0.008359704622544506,0.006940816815742915
1,horizontal_global,0.9,0.1,2433,487,75,-0.0030032332794159735,-0.008005015107788688,-0.0005535237035495561,-0.007806242344089186
2,horizontal_global,0.9,0.1,2433,487,27,-0.004768440516323893,0.010351739250494792,-0.0060837088807338315,0.0014426030339729822
3,horizontal_global,0.9,0.1,2433,487,142,0.0010145467959998403,-0.0011190688118137085,0.0023538302272362046,0.00034310550891161523
4,horizontal_global,0.9,0.1,2434,486,86,0.007048140721469485,0.0007689971067996147,0.008793138551538179,0.007509538985549254
5,horizontal_global,0.9,0.1,2434,486,77,-0.0005497552636365063,0.0030999847147525138,-0.0010523834091803396,0.0013102355652150018
0,horizontal_global,0.92,1e-06,2433,487,115,0.005650489921173083,0.0014272986985668088,0.008459009390776052,0.006506869140313168
1,horizontal_global,0.92,1e-06,2433,487,67,-0.0030039294846501254,-0.007022683346028449,-0.0012631652373477345,-0.007217539492267194
2,horizontal_global,0.92,1e-06,2433,487,14,-0.004768577062592054,0.00802836651841002,-0.00541493753601021,4.844284845395737e-05
3,horizontal_global,0.92,1e-06,2433,487,127,0.0010145594213103277,-0.0017563133977216796,0.002552973125132343,-3.9228617322680046e-05
4,horizontal_global,0.92,1e-06,2434,486,75,0.0070483969868297535,0.0001155795650913434,0.008688025145983175,0.0071177447258845596
5,horizontal_global,0.92,1e-06,2434,486,61,-0.0005498522292811608,0.0032312389993359057,-0.0009750645705256102,0.0013888911703203825
0,horizontal_global,0.92,3e-06,2433,487,115,0.005650489914858228,0.001427298697106684,0.008459009381279192,0.006506869133122238
1,horizontal_global,0.92,3e-06,2433,487,67,-0.0030039294707250325,-0.00702268334004425,-0.001263165219923677,-0.007217539474751582
2,horizontal_global,0.92,3e-06,2433,487,14,-0.0047685770598610245,0.008028366509255067,-0.005414937532774069,4.844284569201565e-05
3,horizontal_global,0.92,3e-06,2433,487,127,0.0010145594210578084,-0.001756313396987795,0.0025529731245096878,-3.922861713486869e-05
4,horizontal_global,0.92,3e-06,2434,486,75,0.007048396981703881,0.00011557956940196846,0.008688025138530151,0.007117744723345061
5,horizontal_global,0.92,3e-06,2434,486,61,-0.0005498522273418796,0.0032312390028362103,-0.0009750645688148472,0.0013888911743598466
0,horizontal_global,0.92,1e-05,2433,487,115,0.005650489892755823,0.0014272986919959252,0.00845900934803992,0.006506869107953378
1,horizontal_global,0.92,1e-05,2433,487,67,-0.003003929421988316,-0.007022683319100315,-0.0012631651589404189,-0.007217539413448505
2,horizontal_global,0.92,1e-05,2433,487,14,-0.004768577050302161,0.008028366477213352,-0.005414937521447488,4.8442836025850214e-05
3,horizontal_global,0.92,1e-05,2433,487,127,0.001014559420173991,-0.0017563133944199756,0.0025529731223307432,-3.92286164779944e-05
4,horizontal_global,0.92,1e-05,2434,486,75,0.007048396963763931,0.00011557958448891133,0.00868802511244401,0.007117744714457278
5,horizontal_global,0.92,1e-05,2434,486,61,-0.0005498522205540291,0.003231239015085312,-0.0009750645628259303,0.0013888911884971577
0,horizontal_global,0.92,3e-05,2433,487,115,0.005650489829606718,0.0014272986773951626,0.00845900925307079,0.006506869036043816
1,horizontal_global,0.92,3e-05,2433,487,67,-0.003003929282740437,-0.00702268325925909,-0.001263164984701901,-0.00721753923829589
2,horizontal_global,0.92,3e-05,2433,487,14,-0.0047685770229913445,0.00802836638566486,-0.005414937489085732,4.844280840757102e-05
3,horizontal_global,0.92,3e-05,2433,487,127,0.0010145594176487992,-0.0017563133870831269,0.002552973116105412,-3.922861460107694e-05
4,horizontal_global,0.92,3e-05,2434,486,75,0.007048396912507175,0.00011557962759369245,0.008688025037912026,0.00711774468906339
5,horizontal_global,0.92,3e-05,2434,486,61,-0.0005498522011598743,0.00323123905008337,-0.0009750645457150955,0.0013888912288901477
0,horizontal_global,0.92,0.0001,2433,487,115,0.005650489608584582,0.0014272986262924125,0.008459008920678928,0.006506868784360029
1,horizontal_global,0.92,0.0001,2433,487,67,-0.0030039287953728564,-0.007022683049816824,-0.0012631643748667416,-0.007217538625262951
2,horizontal_global,0.92,0.0001,2433,487,14,-0.004768576927403571,0.008028366065243816,-0.005414937375819403,4.8442711742718685e-05
3,horizontal_global,0.92,0.0001,2433,487,127,0.0010145594088098692,-0.0017563133614029358,0.0025529730943164904,-3.922860803189229e-05
4,horizontal_global,0.92,0.0001,2434,486,75,0.00704839673310754,0.00011557977845969159,0.00868802477704937,0.007117744600183355
5,horizontal_global,0.92,0.0001,2434,486,61,-0.000549852133280272,0.003231239172577558,-0.0009750644858275891,0.0013888913702662627
0,horizontal_global,0.92,0.0003,2433,487,115,0.005650488977092183,0.0014272984802841413,0.00845900797098713,0.0065068680652626675
1,horizontal_global,0.92,0.0003,2433,487,67,-0.003003927402895139,-0.007022682451410249,-0.0012631626324808348,-0.007217536873741289
2,horizontal_global,0.92,0.0003,2433,487,14,-0.004768576654294884,0.008028365149757305,-0.005414937052201649,4.8442435559498294e-05
3,horizontal_global,0.92,0.0003,2433,487,127,0.0010145593835567367,-0.0017563132880309025,0.002552973032062827,-3.922858926180481e-05
4,horizontal_global,0.92,0.0003,2434,486,75,0.007048396220536943,0.00011558020950738198,0.00868802403172843,0.007117744346241372
5,horizontal_global,0.92,0.0003,2434,486,61,-0.0005498519393393356,0.0032312395225607125,-0.0009750643147205466,0.0013888917741970918
0,horizontal_global,0.92,0.001,2433,487,115,0.005650486766870727,0.0014272979692555264,0.008459004647068209,0.006506865548424043
1,horizontal_global,0.92,0.001,2433,487,67,-0.003003922529223515,-0.00702268035698737,-0.0012631565341326997,-0.007217530743415937
2,horizontal_global,0.92,0.001,2433,487,14,-0.004768575698416439,0.008028361945555035,-0.005414935919540443,4.844146891658154e-05
3,horizontal_global,0.92,0.001,2433,487,127,0.0010145592951703217,-0.0017563130312292612,0.0025529728141737776,-3.9228523567235015e-05
4,horizontal_global,0.92,0.001,2434,486,75,0.007048394426541415,0.00011558171817180235,0.008688021423106566,0.0071177434574444965
5,horizontal_global,0.92,0.001,2434,486,61,-0.000549851260545757,0.003231240747501811,-0.0009750637158460753,0.0013888931879553297
0,horizontal_global,0.92,0.003,2433,487,115,0.005650480451959669,0.0014272965091755346,0.008458995150167617,0.00650685835746499
1,horizontal_global,0.92,0.003,2433,487,67,-0.0030039086044617055,-0.00702267437292958,-0.0012631391102983205,-0.007217513228219454
2,horizontal_global,0.92,0.003,2433,487,14,-0.004768572967338655,0.008028352790705372,-0.005414932683368881,4.8438707084567587e-05
3,horizontal_global,0.92,0.003,2433,487,127,0.0010145590426382828,-0.001756312297511079,0.002552972191635136,-3.922833586836446e-05
4,horizontal_global,0.92,0.003,2434,486,75,0.007048389300849442,0.00011558602863638371,0.008688013969915238,0.0071177409180312725
5,horizontal_global,0.92,0.003,2434,486,61,-0.0005498493211374152,0.0032312442473310435,-0.0009750620047776602,0.0013888972272612108
0,horizontal_global,0.92,0.01,2433,487,115,0.005650458349861561,0.0014272913989187383,0.008458961911149953,0.006506833189212804
1,horizontal_global,0.92,0.01,2433,487,67,-0.003003859867965916,-0.007022653428806647,-0.0012630781270852542,-0.007217451925249904
2,horizontal_global,0.92,0.01,2433,487,14,-0.004768563408606313,0.008028320748888058,-0.005414921356817682,4.842904072652199e-05
3,horizontal_global,0.92,0.01,2433,487,127,0.0010145581587846465,-0.0017563097294943347,0.0025529700127573736,-3.9227678911954184e-05
4,horizontal_global,0.92,0.01,2434,486,75,0.007048371361036458,0.00011560111520328443,0.008687987883897502,0.007117732030158429
5,horizontal_global,0.92,0.01,2434,486,61,-0.0005498425332333952,0.0032312564966971956,-0.0009750560160621758,0.0013889113647849222
0,horizontal_global,0.92,0.03,2433,487,115,0.005650395201784328,0.0014272767983807171,0.00845886694367404,0.006506761280812758
1,horizontal_global,0.92,0.03,2433,487,67,-0.0030037206222909923,-0.0070225935891446295,-0.001262903891112689,-0.00721727677577777
2,horizontal_global,0.92,0.03,2433,487,14,-0.0047685360982962,0.008028229202191286,-0.005414888995659573,4.840142301857156e-05
3,horizontal_global,0.92,0.03,2433,487,127,0.0010145556335526894,-0.0017563023922859764,0.002552963787455811,-3.922580181889637e-05
4,horizontal_global,0.92,0.03,2434,486,75,0.007048320105367138,0.0001156442191695011,0.008687913353728297,0.007117706636868839
5,horizontal_global,0.92,0.03,2434,486,61,-0.0005498231394357543,0.003231291494593278,-0.000975038905648112,0.0013889517573202124
0,horizontal_global,0.92,0.1,2433,487,115,0.005650174192544317,0.0014272256987888758,0.008458534570875724,0.006506509611817642
1,horizontal_global,0.92,0.1,2433,487,67,-0.0030032332794159735,-0.007022384158361704,-0.0012622940859527633,-0.007216663774432997
2,horizontal_global,0.92,0.1,2433,487,14,-0.004768440516323893,0.008027908804523563,-0.0054147757364632855,4.830476639024455e-05
3,horizontal_global,0.92,0.1,2433,487,127,0.0010145467959998403,-0.0017562767118530927,0.002552941999642335,-3.921923111201522e-05
4,horizontal_global,0.92,0.1,2434,486,75,0.007048140721469485,0.00011579507708995296,0.008687652513413894,0.007117617767723457
5,horizontal_global,0.92,0.1,2434,486,61,-0.0005497552636365063,0.003231413983795004,-0.0009749790215528232,0.001389093126640496
0,horizontal_global,0.95,1e-06,2433,487,73,0.005650489921173083,0.0025226905358115078,0.006816480306133902,0.007164104242659988
1,horizontal_global,0.95,1e-06,2433,487,55,-0.0030039294846501254,-0.004431247329139403,-0.0025109993141808626,-0.005662677882133767
2,horizontal_global,0.95,1e-06,2433,487,7,-0.004768577062592054,,-0.00485824595646102,-0.004768577062592054
3,horizontal_global,0.95,1e-06,2433,487,89,0.0010145594213103277,-0.0009266538451355277,0.0017238938374617501,0.0004585671142290111
4,horizontal_global,0.95,1e-06,2434,486,48,0.0070483969868297535,-0.0020106234813870795,0.008502577255611009,0.005842022897997506
5,horizontal_global,0.95,1e-06,2434,486,33,-0.0005498522292811608,-0.004432806638082743,-0.0003357724396844411,-0.0032095362121308067
0,horizontal_global,0.95,3e-06,2433,487,73,0.005650489914858228,0.0025226905332128738,0.006816480298477643,0.007164104234785952
1,horizontal_global,0.95,3e-06,2433,487,55,-0.0030039294707250325,-0.004431247325195103,-0.002510999296788097,-0.005662677865842094
2,horizontal_global,0.95,3e-06,2433,487,7,-0.0047685770598610245,,-0.004858245953674047,-0.0047685770598610245
3,horizontal_global,0.95,3e-06,2433,487,89,0.0010145594210578084,-0.0009266538453611348,0.0017238938372846726,0.0004585671138411275
4,horizontal_global,0.95,3e-06,2434,486,48,0.007048396981703881,-0.0020106234786395573,0.00850257724910211,0.005842022894520146
5,horizontal_global,0.95,3e-06,2434,486,33,-0.0005498522273418796,-0.004432806619654099,-0.0003357724386186927,-0.003209536199134339
0,horizontal_global,0.95,1e-05,2433,487,73,0.005650489892755823,0.0025226905241180304,0.006816480271679873,0.007164104207226641
1,horizontal_global,0.95,1e-05,2433,487,55,-0.003003929421988316,-0.00443124731139109,-0.0025109992359141626,-0.00566267780882297
2,horizontal_global,0.95,1e-05,2433,487,7,-0.004768577050302161,,-0.004858245943919729,-0.004768577050302161
3,horizontal_global,0.95,1e-05,2433,487,89,0.001014559420173991,-0.0009266538461521068,0.0017238938366643088,0.000458567112482727
4,horizontal_global,0.95,1e-05,2434,486,48,0.007048396963763931,-0.002010623469023989,0.008502577226320092,0.005842022882349538
5,horizontal_global,0.95,1e-05,2434,486,33,-0.0005498522205540291,-0.0044328065551536055,-0.0003357724348870734,-0.0032095361536461924
0,horizontal_global,0.95,3e-05,2433,487,73,0.005650489829606718,0.0025226904981322917,0.006816480195115243,0.007164104128486093
1,horizontal_global,0.95,3e-05,2433,487,55,-0.003003929282740437,-0.004431247271949796,-0.002510999061988329,-0.0056626776459103145
2,horizontal_global,0.95,3e-05,2433,487,7,-0.0047685770229913445,,-0.004858245916050517,-0.0047685770229913445
3,horizontal_global,0.95,3e-05,2433,487,89,0.0010145594176487992,-0.0009266538484121158,0.0017238938348920103,0.0004585671086015297
4,horizontal_global,0.95,3e-05,2434,486,48,0.007048396912507175,-0.0020106234415502846,0.00850257716122841,0.005842022847577004
5,horizontal_global,0.95,3e-05,2434,486,33,-0.0005498522011598743,-0.004432806370866209,-0.0003357724242262296,-0.0032095360236795998
0,horizontal_global,0.95,0.0001,2433,487,73,0.005650489608584582,0.00252269040718326,0.006816479927139122,0.007164103852894538
1,horizontal_global,0.95,0.0001,2433,487,55,-0.0030039287953728564,-0.004431247133905753,-0.0025109984532476577,-0.005662677075716308
2,horizontal_global,0.95,0.0001,2433,487,7,-0.004768576927403571,,-0.004858245818508366,-0.004768576927403571
3,horizontal_global,0.95,0.0001,2433,487,89,0.0010145594088098692,-0.0009266538563203856,0.0017238938286887123,0.00045856709501763775
4,horizontal_global,0.95,0.0001,2434,486,48,0.00704839673310754,-0.002010623345392646,0.008502576933407918,0.0058420227258719525
5,horizontal_global,0.95,0.0001,2434,486,33,-0.000549852133280272,-0.004432805725861126,-0.00033577238691303625,-0.0032095355687969474
0,horizontal_global,0.95,0.0003,2433,487,73,0.005650488977092183,0.0025226901473273814,0.0068164791614936295,0.007164103065488612
1,horizontal_global,0.95,0.0003,2433,487,55,-0.003003927402895139,-0.0044312467394939025,-0.002510996713988942,-0.005662675446591481
2,horizontal_global,0.95,0.0003,2433,487,7,-0.004768576654294884,,-0.00485824553981539,-0.004768576654294884
3,horizontal_global,0.95,0.0003,2433,487,89,0.0010145593835567367,-0.0009266538789167457,0.0017238938109650514,0.00045856705620668926
4,horizontal_global,0.95,0.0003,2434,486,48,0.007048396220536943,-0.0020106230706564707,0.008502576282492215,0.005842022378143061
5,horizontal_global,0.95,0.0003,2434,486,33,-0.0005498519393393356,-0.004432803882988827,-0.0003357722803041182,-0.0032095342691326315
0,horizontal_global,0.95,0.001,2433,487,73,0.005650486766870727,0.002522689237833498,0.006816476481734667,0.007164100309570826
1,horizontal_global,0.95,0.001,2433,487,55,-0.003003922529223515,-0.004431245359053722,-0.0025109906265853585,-0.005662669744655748
2,horizontal_global,0.95,0.001,2433,487,7,-0.004768575698416439,,-0.004858244564390904,-0.004768575698416439
3,horizontal_global,0.95,0.001,2433,487,89,0.0010145592951703217,-0.0009266539580040158,0.00172389374893342,0.0004585669203679123
4,horizontal_global,0.95,0.001,2434,486,48,0.007048394426541415,-0.002010622109081344,0.00850257400428836,0.005842021161092609
5,horizontal_global,0.95,0.001,2434,486,33,-0.000549851260545757,-0.00443279743294002,-0.00033577190717302546,-0.003209529720309769
0,horizontal_global,0.95,0.003,2433,487,73,0.005650480451959669,0.0025226866392833915,0.0068164688252901635,0.007164092435529704
1,horizontal_global,0.95,0.003,2433,487,55,-0.0030039086044617055,-0.00443124141494391,-0.002510973234021149,-0.005662653453428051
2,horizontal_global,0.95,0.003,2433,487,7,-0.004768572967338655,,-0.004858241777467831,-0.004768572967338655
3,horizontal_global,0.95,0.003,2433,487,89,0.0010145590426382828,-0.0009266541839652382,0.0017238935716998288,0.00045856653225913996
4,horizontal_global,0.95,0.003,2434,486,48,0.007048389300849442,-0.0020106193617272484,0.008502567495146489,0.005842017683813093
5,horizontal_global,0.95,0.003,2434,486,33,-0.0005498493211374152,-0.004432779004251513,-0.0003357708410852901,-0.0032095167236883227
0,horizontal_global,0.95,0.01,2433,487,73,0.005650458349861561,0.002522677544398019,0.006816442027841488,0.007164064876500373
1,horizontal_global,0.95,0.01,2433,487,55,-0.003003859867965916,-0.004431227610613485,-0.0025109123602545694,-0.005662596434334007
2,horizontal_global,0.95,0.01,2433,487,7,-0.004768563408606313,,-0.004858232023278275,-0.004768563408606313
3,horizontal_global,0.95,0.01,2433,487,89,0.0010145581587846465,-0.0009266549748107717,0.0017238929513850672,0.0004585651738981835
4,horizontal_global,0.95,0.01,2434,486,48,0.007048371361036458,-0.002010609746038806,0.008502544713289862,0.005842005513413175
5,horizontal_global,0.95,0.01,2434,486,33,-0.0005498425332333952,-0.004432714504113276,-0.0003357671097919399,-0.0032094712357013605
0,horizontal_global,0.95,0.03,2433,487,73,0.005650395201784328,0.002522651559363956,0.006816365464622185,0.007163986137402701
1,horizontal_global,0.95,0.03,2433,487,55,-0.0030037206222909923,-0.00443118817014068,-0.0025107384369851666,-0.0056624335243754004
2,horizontal_global,0.95,0.03,2433,487,7,-0.0047685360982962,,-0.004858204154527926,-0.0047685360982962
3,horizontal_global,0.95,0.03,2433,487,89,0.0010145556335526894,-0.0009266572342072569,0.0017238911790772317,0.00045856129302833523
4,horizontal_global,0.95,0.03,2434,486,48,0.007048320105367138,-0.0020105822730780666,0.008502479623455735,0.0058419707415202984
5,horizontal_global,0.95,0.03,2434,486,33,-0.0005498231394357543,-0.004432530220334287,-0.00033575644907588725,-0.0032093412716363264
0,horizontal_global,0.95,0.1,2433,487,73,0.005650174192544317,0.002522560615853789,0.0068160975040802325,0.007163710562056591
1,horizontal_global,0.95,0.1,2433,487,55,-0.0030032332794159735,-0.004431050133981591,-0.002510129726290112,-0.0056618633598049285
2,horizontal_global,0.95,0.1,2433,487,7,-0.004768440516323893,,-0.004858106618124507,-0.004768440516323893
3,horizontal_global,0.95,0.1,2433,487,89,0.0010145467959998403,-0.0009266651402070853,0.0017238849762333903,0.0004585477118755892
