case_id,K_layers,dmu,Lambda_numerical,Lambda_theory,rel_error,rel_error_pct
93,8,0.40549397264553455,0.35089681141245244,0.3508968114124524,1.5819793576296866e-16,1.5819793576296864e-14
93,16,0.20274698632276728,0.35089681141245244,0.3508968114124524,1.5819793576296866e-16,1.5819793576296864e-14
93,32,0.10137349316138364,0.3508968114124524,0.3508968114124524,0.0,0.0
93,64,0.05068674658069182,0.35089681141245227,0.3508968114124524,3.163958715259373e-16,3.163958715259373e-14
93,128,0.02534337329034591,0.3508968114124524,0.3508968114124524,0.0,0.0
94,4,0.5592735375472098,0.751972967183526,0.751972967183526,0.0,0.0
94,8,0.2796367687736049,0.7519729671835261,0.751972967183526,1.4764134790422522e-16,1.476413479042252e-14
94,16,0.13981838438680244,0.7519729671835261,0.751972967183526,1.4764134790422522e-16,1.476413479042252e-14
94,32,0.06990919219340122,0.7519729671835262,0.751972967183526,2.9528269580845044e-16,2.952826958084504e-14
94,64,0.03495459609670061,0.7519729671835261,0.751972967183526,1.4764134790422522e-16,1.476413479042252e-14
94,128,0.017477298048350305,0.7519729671835264,0.751972967183526,4.429240437126757e-16,4.429240437126757e-14
95,4,0.5308394171826812,0.21393844451302044,0.21393844451302044,0.0,0.0
95,8,0.2654197085913406,0.21393844451302044,0.21393844451302044,0.0,0.0
95,16,0.1327098542956703,0.21393844451302038,0.21393844451302044,2.594725382696663e-16,2.5947253826966628e-14
95,32,0.06635492714783515,0.21393844451302044,0.21393844451302044,0.0,0.0
95,64,0.03317746357391758,0.21393844451302038,0.21393844451302044,2.594725382696663e-16,2.5947253826966628e-14
95,128,0.01658873178695879,0.2139384445130204,0.21393844451302044,1.2973626913483314e-16,1.2973626913483314e-14
96,4,0.16299919802143711,0.10862675185374816,0.10862675185374816,0.0,0.0
96,8,0.08149959901071856,0.10862675185374816,0.10862675185374816,0.0,0.0
96,16,0.04074979950535928,0.10862675185374818,0.10862675185374816,1.2775663058119396e-16,1.2775663058119395e-14
96,32,0.02037489975267964,0.10862675185374818,0.10862675185374816,1.2775663058119396e-16,1.2775663058119395e-14
96,64,0.01018744987633982,0.10862675185374816,0.10862675185374816,0.0,0.0
96,128,0.00509372493816991,0.10862675185374819,0.10862675185374816,2.555132611623879e-16,2.555132611623879e-14
97,4,0.0748347094430749,0.03446261246106314,0.03446261246106314,0.0,0.0
97,8,0.03741735472153745,0.03446261246106314,0.03446261246106314,0.0,0.0
97,16,0.018708677360768724,0.03446261246106314,0.03446261246106314,0.0,0.0
97,32,0.009354338680384362,0.03446261246106314,0.03446261246106314,0.0,0.0
97,64,0.004677169340192181,0.03446261246106314,0.03446261246106314,0.0,0.0
97,128,0.0023385846700960905,0.03446261246106314,0.03446261246106314,0.0,0.0
98,4,0.7356738702176276,0.45640039012480876,0.4564003901248087,1.216281853222725e-16,1.216281853222725e-14
98,8,0.3678369351088138,0.45640039012480876,0.4564003901248087,1.216281853222725e-16,1.216281853222725e-14
98,16,0.1839184675544069,0.4564003901248087,0.4564003901248087,0.0,0.0
98,32,0.09195923377720346,0.45640039012480865,0.4564003901248087,1.216281853222725e-16,1.216281853222725e-14
98,64,0.04597961688860173,0.4564003901248087,0.4564003901248087,0.0,0.0
98,128,0.022989808444300864,0.4564003901248087,0.4564003901248087,0.0,0.0
99,4,0.7224973361095114,0.0051271304112244735,0.005127130411224472,3.383419840811458e-16,3.383419840811458e-14
99,8,0.3612486680547557,0.00512713041122447,0.005127130411224472,3.383419840811458e-16,3.383419840811458e-14
99,16,0.18062433402737785,0.005127130411224474,0.005127130411224472,5.075129761217187e-16,5.075129761217187e-14
99,32,0.09031216701368892,0.005127130411224475,0.005127130411224472,6.766839681622916e-16,6.766839681622916e-14
99,64,0.04515608350684446,0.005127130411224477,0.005127130411224472,1.0150259522434374e-15,1.0150259522434374e-13
99,128,0.02257804175342223,0.005127130411224472,0.005127130411224472,0.0,0.0
100,4,0.6404114176531639,0.8264542179307999,0.8264542179308,1.3433569586042278e-16,1.3433569586042279e-14
100,8,0.32020570882658195,0.8264542179308,0.8264542179308,0.0,0.0
100,16,0.16010285441329097,0.8264542179308,0.8264542179308,0.0,0.0
100,32,0.08005142720664549,0.8264542179308001,0.8264542179308,1.3433569586042278e-16,1.3433569586042279e-14
100,64,0.04002571360332274,0.8264542179307998,0.8264542179308,2.6867139172084557e-16,2.6867139172084558e-14
100,128,0.02001285680166137,0.8264542179307999,0.8264542179308,1.3433569586042278e-16,1.3433569586042279e-14
101,4,0.9888257743733864,0.09457374110929721,0.09457374110929724,2.9348078324988733e-16,2.934807832498873e-14
101,8,0.4944128871866932,0.09457374110929724,0.09457374110929724,0.0,0.0
101,16,0.2472064435933466,0.09457374110929724,0.09457374110929724,0.0,0.0
101,32,0.1236032217966733,0.09457374110929721,0.09457374110929724,2.9348078324988733e-16,2.934807832498873e-14
101,64,0.06180161089833665,0.09457374110929719,0.09457374110929724,5.869615664997747e-16,5.869615664997746e-14
101,128,0.030900805449168324,0.09457374110929734,0.09457374110929724,1.0271827413746057e-15,1.0271827413746056e-13
102,4,0.827791271715082,0.40542970924540345,0.40542970924540345,0.0,0.0
102,8,0.413895635857541,0.4054297092454034,0.40542970924540345,1.3691929813080675e-16,1.3691929813080675e-14
102,16,0.2069478179287705,0.4054297092454034,0.40542970924540345,1.3691929813080675e-16,1.3691929813080675e-14
102,32,0.10347390896438526,0.40542970924540356,0.40542970924540345,2.738385962616135e-16,2.738385962616135e-14
102,64,0.05173695448219263,0.4054297092454034,0.40542970924540345,1.3691929813080675e-16,1.3691929813080675e-14
102,128,0.025868477241096314,0.40542970924540334,0.40542970924540345,2.738385962616135e-16,2.738385962616135e-14
103,4,0.45455104026662524,0.029862903364820843,0.029862903364820843,0.0,0.0
103,8,0.22727552013331262,0.029862903364820843,0.029862903364820843,0.0,0.0
103,16,0.11363776006665631,0.02986290336482084,0.029862903364820843,1.1617915745059749e-16,1.1617915745059749e-14
103,32,0.056818880033328155,0.029862903364820847,0.029862903364820843,1.1617915745059749e-16,1.1617915745059749e-14
103,64,0.028409440016664077,0.029862903364820843,0.029862903364820843,0.0,0.0
103,128,0.014204720008332039,0.029862903364820823,0.029862903364820843,6.970749447035849e-16,6.970749447035849e-14
104,4,0.48620514518350916,0.21615327089587383,0.21615327089587388,2.5681383863026805e-16,2.5681383863026803e-14
104,8,0.24310257259175458,0.21615327089587383,0.21615327089587388,2.5681383863026805e-16,2.5681383863026803e-14
104,16,0.12155128629587729,0.21615327089587386,0.21615327089587388,1.2840691931513402e-16,1.2840691931513402e-14
104,32,0.060775643147938645,0.21615327089587383,0.21615327089587388,2.5681383863026805e-16,2.5681383863026803e-14
104,64,0.030387821573969322,0.21615327089587383,0.21615327089587388,2.5681383863026805e-16,2.5681383863026803e-14
104,128,0.015193910786984661,0.21615327089587383,0.21615327089587388,2.5681383863026805e-16,2.5681383863026803e-14
105,4,0.10340533120213832,0.03581129961950518,0.03581129961950518,0.0,0.0
105,8,0.05170266560106916,0.03581129961950518,0.03581129961950518,0.0,0.0
105,16,0.02585133280053458,0.03581129961950518,0.03581129961950518,0.0,0.0
105,32,0.01292566640026729,0.035811299619505174,0.03581129961950518,1.9376269439067378e-16,1.9376269439067378e-14
105,64,0.006462833200133645,0.03581129961950518,0.03581129961950518,0.0,0.0
105,128,0.0032314166000668226,0.035811299619505174,0.03581129961950518,1.9376269439067378e-16,1.9376269439067378e-14
106,4,0.652643291790065,0.06106825906190554,0.06106825906190555,1.1362521235251006e-16,1.1362521235251006e-14
106,8,0.3263216458950325,0.061068259061905536,0.06106825906190555,2.2725042470502012e-16,2.272504247050201e-14
106,16,0.16316082294751624,0.06106825906190555,0.06106825906190555,0.0,0.0
106,32,0.08158041147375812,0.06106825906190556,0.06106825906190555,1.1362521235251006e-16,1.1362521235251006e-14
106,64,0.04079020573687906,0.06106825906190553,0.06106825906190555,3.4087563705753016e-16,3.4087563705753014e-14
106,128,0.02039510286843953,0.06106825906190555,0.06106825906190555,0.0,0.0
107,4,0.8558602235172413,0.11153286523524152,0.11153286523524152,0.0,0.0
107,8,0.42793011175862067,0.11153286523524152,0.11153286523524152,0.0,0.0
107,16,0.21396505587931033,0.1115328652352415,0.11153286523524152,1.2442778887230907e-16,1.2442778887230907e-14
107,32,0.10698252793965517,0.11153286523524152,0.11153286523524152,0.0,0.0
107,64,0.053491263969827584,0.11153286523524154,0.11153286523524152,2.4885557774461815e-16,2.4885557774461815e-14
107,128,0.026745631984913792,0.11153286523524153,0.11153286523524152,1.2442778887230907e-16,1.2442778887230907e-14
108,4,0.31380182915019356,0.44912326238363726,0.4491232623836373,1.2359892234626792e-16,1.2359892234626792e-14
108,8,0.15690091457509678,0.4491232623836373,0.4491232623836373,0.0,0.0
108,16,0.07845045728754839,0.4491232623836373,0.4491232623836373,0.0,0.0
108,32,0.039225228643774195,0.4491232623836374,0.4491232623836373,2.4719784469253584e-16,2.4719784469253583e-14
108,64,0.019612614321887097,0.44912326238363737,0.4491232623836373,1.2359892234626792e-16,1.2359892234626792e-14
108,128,0.009806307160943549,0.44912326238363737,0.4491232623836373,1.2359892234626792e-16,1.2359892234626792e-14
109,4,0.240451268526702,0.11100836587401743,0.11100836587401744,1.25015693173649e-16,1.25015693173649e-14
109,8,0.120225634263351,0.11100836587401744,0.11100836587401744,0.0,0.0
109,16,0.0601128171316755,0.11100836587401743,0.11100836587401744,1.25015693173649e-16,1.25015693173649e-14
109,32,0.03005640856583775,0.11100836587401743,0.11100836587401744,1.25015693173649e-16,1.25015693173649e-14
109,64,0.015028204282918876,0.1110083658740174,0.11100836587401744,3.75047079520947e-16,3.75047079520947e-14
109,128,0.007514102141459438,0.11100836587401745,0.11100836587401744,1.25015693173649e-16,1.25015693173649e-14
110,4,0.6207428605895505,0.5064326385660434,0.5064326385660434,0.0,0.0
110,8,0.31037143029477526,0.5064326385660434,0.5064326385660434,0.0,0.0
110,16,0.15518571514738763,0.5064326385660433,0.5064326385660434,2.1922422452248232e-16,2.1922422452248232e-14
110,32,0.07759285757369382,0.5064326385660435,0.5064326385660434,2.1922422452248232e-16,2.1922422452248232e-14
110,64,0.03879642878684691,0.5064326385660435,0.5064326385660434,2.1922422452248232e-16,2.1922422452248232e-14
110,128,0.019398214393423454,0.5064326385660438,0.5064326385660434,8.768968980899293e-16,8.768968980899293e-14
111,4,0.28271692280651206,0.15880568055250655,0.15880568055250652,1.7477696968435464e-16,1.7477696968435463e-14
111,8,0.14135846140325603,0.15880568055250655,0.15880568055250652,1.7477696968435464e-16,1.7477696968435463e-14
111,16,0.07067923070162802,0.15880568055250655,0.15880568055250652,1.7477696968435464e-16,1.7477696968435463e-14
111,32,0.03533961535081401,0.1588056805525065,0.15880568055250652,1.7477696968435464e-16,1.7477696968435463e-14
111,64,0.017669807675407004,0.15880568055250655,0.15880568055250652,1.7477696968435464e-16,1.7477696968435463e-14
111,128,0.008834903837703502,0.15880568055250666,0.15880568055250652,8.738848484217732e-16,8.738848484217733e-14
112,4,0.8781568971375172,0.5834700818684291,0.5834700818684292,1.9027934064244046e-16,1.9027934064244045e-14
112,8,0.4390784485687586,0.5834700818684291,0.5834700818684292,1.9027934064244046e-16,1.9027934064244045e-14
112,16,0.2195392242843793,0.5834700818684292,0.5834700818684292,0.0,0.0
112,32,0.10976961214218965,0.5834700818684293,0.5834700818684292,1.9027934064244046e-16,1.9027934064244045e-14
112,64,0.054884806071094826,0.5834700818684293,0.5834700818684292,1.9027934064244046e-16,1.9027934064244045e-14
112,128,0.027442403035547413,0.5834700818684295,0.5834700818684292,5.708380219273214e-16,5.708380219273214e-14
113,4,0.653976736366371,0.8398615076898885,0.8398615076898885,0.0,0.0
113,8,0.3269883681831855,0.8398615076898885,0.8398615076898885,0.0,0.0
113,16,0.16349418409159275,0.8398615076898885,0.8398615076898885,0.0,0.0
113,32,0.08174709204579637,0.8398615076898885,0.8398615076898885,0.0,0.0
113,64,0.04087354602289819,0.8398615076898885,0.8398615076898885,0.0,0.0
113,128,0.020436773011449094,0.8398615076898881,0.8398615076898885,5.287648091785606e-16,5.287648091785606e-14
114,4,0.4562453779012229,0.04388402497749137,0.04388402497749138,1.5811890334731394e-16,1.5811890334731395e-14
114,8,0.22812268895061144,0.04388402497749137,0.04388402497749138,1.5811890334731394e-16,1.5811890334731395e-14
114,16,0.11406134447530572,0.04388402497749137,0.04388402497749138,1.5811890334731394e-16,1.5811890334731395e-14
114,32,0.05703067223765286,0.04388402497749139,0.04388402497749138,1.5811890334731394e-16,1.5811890334731395e-14
114,64,0.02851533611882643,0.0438840249774914,0.04388402497749138,4.743567100419418e-16,4.7435671004194185e-14
114,128,0.014257668059413215,0.04388402497749136,0.04388402497749138,4.743567100419418e-16,4.7435671004194185e-14
115,4,0.49068481473645775,0.017013425233113163,0.017013425233113163,0.0,0.0
115,8,0.24534240736822888,0.017013425233113166,0.017013425233113163,2.0392407198527193e-16,2.0392407198527194e-14
115,16,0.12267120368411444,0.017013425233113163,0.017013425233113163,0.0,0.0
115,32,0.06133560184205722,0.017013425233113166,0.017013425233113163,2.0392407198527193e-16,2.0392407198527194e-14
115,64,0.03066780092102861,0.01701342523311316,0.017013425233113163,2.0392407198527193e-16,2.0392407198527194e-14
115,128,0.015333900460514305,0.01701342523311316,0.017013425233113163,2.0392407198527193e-16,2.0392407198527194e-14
116,4,0.6138087622383496,0.27766720418201024,0.2776672041820102,1.9991972546700258e-16,1.9991972546700256e-14
116,8,0.3069043811191748,0.2776672041820102,0.2776672041820102,0.0,0.0
116,16,0.1534521905595874,0.2776672041820103,0.2776672041820102,3.9983945093400515e-16,3.998394509340051e-14
116,32,0.0767260952797937,0.2776672041820102,0.2776672041820102,0.0,0.0
116,64,0.03836304763989685,0.2776672041820103,0.2776672041820102,3.9983945093400515e-16,3.998394509340051e-14
116,128,0.019181523819948424,0.2776672041820103,0.2776672041820102,3.9983945093400515e-16,3.998394509340051e-14
117,4,0.4761626456045845,0.05711741002684017,0.05711741002684017,0.0,0.0
117,8,0.23808132280229224,0.057117410026840176,0.05711741002684017,1.2148474345469158e-16,1.2148474345469158e-14
117,16,0.11904066140114612,0.05711741002684016,0.05711741002684017,1.2148474345469158e-16,1.2148474345469158e-14
117,32,0.05952033070057306,0.05711741002684016,0.05711741002684017,1.2148474345469158e-16,1.2148474345469158e-14
117,64,0.02976016535028653,0.05711741002684017,0.05711741002684017,0.0,0.0
117,128,0.014880082675143265,0.05711741002684017,0.05711741002684017,0.0,0.0
118,4,0.07307649573016878,0.008599923495444984,0.008599923495444984,0.0,0.0
118,8,0.03653824786508439,0.008599923495444984,0.008599923495444984,0.0,0.0
118,16,0.018269123932542194,0.008599923495444986,0.008599923495444984,2.017138265119934e-16,2.017138265119934e-14
118,32,0.009134561966271097,0.008599923495444984,0.008599923495444984,0.0,0.0
118,64,0.004567280983135549,0.008599923495444986,0.008599923495444984,2.017138265119934e-16,2.017138265119934e-14
118,128,0.0022836404915677743,0.008599923495444986,0.008599923495444984,2.017138265119934e-16,2.017138265119934e-14
119,4,0.9147346474707125,0.03065936140415565,0.03065936140415559,1.9237386390968748e-15,1.9237386390968747e-13
119,8,0.45736732373535627,0.030659361404155677,0.03065936140415559,2.8290274104365803e-15,2.8290274104365805e-13
119,16,0.22868366186767813,0.030659361404155525,0.03065936140415559,2.150060831931801e-15,2.150060831931801e-13
119,32,0.11434183093383907,0.030659361404155497,0.03065936140415559,3.0553496032715067e-15,3.0553496032715067e-13
119,64,0.057170915466919534,0.030659361404155643,0.03065936140415559,1.6974164462619482e-15,1.6974164462619483e-13
119,128,0.028585457733459767,0.030659361404155698,0.03065936140415559,3.50799398894136e-15,3.50799398894136e-13
